,cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0,0.4,20,mean,FSeq,ROPE,0.07,False,True,True,LT,-2.2,0.153,-0.75,0.254
1,0.4,20,mean,FSeq,ROPE,0.07,False,True,True,ID,-4.469,0.2,-0.996,0.276
2,0.4,20,mean,FSeq,ROPE,0.07,False,True,True,LS,-1.624,0.139,-0.684,0.249
0,0.4,20,mean,FSeq,ROPE,0.07,False,True,False,LT,-4.133,0.202,-1.216,0.275
1,0.4,20,mean,FSeq,ROPE,0.07,False,True,False,ID,-7.58,0.258,-1.859,0.312
2,0.4,20,mean,FSeq,ROPE,0.07,False,True,False,LS,-5.711,0.222,-1.535,0.297
0,0.4,20,mean,FSeq,ROPE,0.07,False,False,True,LT,-2.628,0.166,-0.715,0.25
1,0.4,20,mean,FSeq,ROPE,0.07,False,False,True,ID,-4.64,0.213,-1.098,0.276
2,0.4,20,mean,FSeq,ROPE,0.07,False,False,True,LS,-1.884,0.149,-0.688,0.244
0,0.4,20,mean,FSeq,ROPE,0.07,False,False,False,LT,-4.488,0.205,-1.636,0.289
1,0.4,20,mean,FSeq,ROPE,0.07,False,False,False,ID,-7.494,0.249,-2.04,0.33
2,0.4,20,mean,FSeq,ROPE,0.07,False,False,False,LS,-5.754,0.226,-1.86,0.306
0,0.4,20,mean,FSeq,ROPE,0.2,True,True,True,LT,-2.072,0.151,-0.498,0.239
1,0.4,20,mean,FSeq,ROPE,0.2,True,True,True,ID,-4.978,0.214,-0.856,0.262
2,0.4,20,mean,FSeq,ROPE,0.2,True,True,True,LS,-1.418,0.136,-0.464,0.232
0,0.4,20,mean,FSeq,ROPE,0.2,True,True,False,LT,-5.167,0.218,-1.204,0.282
1,0.4,20,mean,FSeq,ROPE,0.2,True,True,False,ID,-8.64,0.276,-1.81,0.327
2,0.4,20,mean,FSeq,ROPE,0.2,True,True,False,LS,-6.46,0.235,-1.43,0.298
0,0.4,20,mean,FSeq,ROPE,0.2,True,False,True,LT,-2.524,0.164,-0.508,0.239
1,0.4,20,mean,FSeq,ROPE,0.2,True,False,True,ID,-4.997,0.221,-0.891,0.269
2,0.4,20,mean,FSeq,ROPE,0.2,True,False,True,LS,-1.688,0.146,-0.438,0.23
0,0.4,20,mean,FSeq,ROPE,0.2,True,False,False,LT,-4.481,0.203,-1.393,0.282
1,0.4,20,mean,FSeq,ROPE,0.2,True,False,False,ID,-8.054,0.26,-1.93,0.326
2,0.4,20,mean,FSeq,ROPE,0.2,True,False,False,LS,-5.794,0.226,-1.652,0.3
0,0.4,20,mean,FSeq,ROPE,0.2,False,True,True,LT,-2.697,0.168,-0.597,0.248
1,0.4,20,mean,FSeq,ROPE,0.2,False,True,True,ID,-5.123,0.221,-0.966,0.27
2,0.4,20,mean,FSeq,ROPE,0.2,False,True,True,LS,-2.063,0.154,-0.567,0.242
0,0.4,20,mean,FSeq,ROPE,0.2,False,True,False,LT,-3.632,0.187,-1.086,0.264
1,0.4,20,mean,FSeq,ROPE,0.2,False,True,False,ID,-7.015,0.246,-1.561,0.304
2,0.4,20,mean,FSeq,ROPE,0.2,False,True,False,LS,-4.931,0.214,-1.392,0.284
0,0.4,20,mean,FSeq,ROPE,0.2,False,False,True,LT,-2.524,0.164,-0.677,0.246
1,0.4,20,mean,FSeq,ROPE,0.2,False,False,True,ID,-5.105,0.219,-1.006,0.273
2,0.4,20,mean,FSeq,ROPE,0.2,False,False,True,LS,-1.796,0.145,-0.57,0.239
0,0.4,20,mean,FSeq,ROPE,0.2,False,False,False,LT,-4.07,0.196,-1.148,0.269
1,0.4,20,mean,FSeq,ROPE,0.2,False,False,False,ID,-7.31,0.254,-1.616,0.312
2,0.4,20,mean,FSeq,ROPE,0.2,False,False,False,LS,-5.438,0.22,-1.435,0.289
0,0.4,20,mean,CS,Gauss-Newton,0.01,True,True,True,LT,-6.688,0.24,-1.568,0.302
1,0.4,20,mean,CS,Gauss-Newton,0.01,True,True,True,ID,-8.884,0.272,-2.038,0.328
2,0.4,20,mean,CS,Gauss-Newton,0.01,True,True,True,LS,-7.266,0.247,-1.722,0.308
0,0.4,20,mean,CS,Gauss-Newton,0.01,True,True,False,LT,-6.688,0.24,-1.568,0.302
1,0.4,20,mean,CS,Gauss-Newton,0.01,True,True,False,ID,-8.884,0.272,-2.038,0.328
2,0.4,20,mean,CS,Gauss-Newton,0.01,True,True,False,LS,-7.266,0.247,-1.722,0.308
0,0.4,20,mean,CS,Gauss-Newton,0.01,True,False,True,LT,-6.688,0.24,-1.568,0.302
1,0.4,20,mean,CS,Gauss-Newton,0.01,True,False,True,ID,-8.884,0.272,-2.038,0.328
2,0.4,20,mean,CS,Gauss-Newton,0.01,True,False,True,LS,-7.266,0.247,-1.722,0.308
0,0.4,20,mean,CS,Gauss-Newton,0.01,True,False,False,LT,-6.688,0.24,-1.568,0.302
1,0.4,20,mean,CS,Gauss-Newton,0.01,True,False,False,ID,-8.884,0.272,-2.038,0.328
2,0.4,20,mean,CS,Gauss-Newton,0.01,True,False,False,LS,-7.266,0.247,-1.722,0.308
0,0.4,20,mean,CS,Gauss-Newton,0.01,False,True,True,LT,-4.94,0.208,-1.673,0.298
1,0.4,20,mean,CS,Gauss-Newton,0.01,False,True,True,ID,-7.68,0.249,-2.1,0.332
2,0.4,20,mean,CS,Gauss-Newton,0.01,False,True,True,LS,-6.483,0.232,-1.904,0.315
0,0.4,20,mean,CS,Gauss-Newton,0.01,False,True,False,LT,-4.94,0.208,-1.673,0.298
1,0.4,20,mean,CS,Gauss-Newton,0.01,False,True,False,ID,-7.68,0.249,-2.1,0.332
2,0.4,20,mean,CS,Gauss-Newton,0.01,False,True,False,LS,-6.483,0.232,-1.904,0.315
0,0.4,20,mean,CS,Gauss-Newton,0.01,False,False,True,LT,-4.94,0.208,-1.673,0.298
1,0.4,20,mean,CS,Gauss-Newton,0.01,False,False,True,ID,-7.68,0.249,-2.1,0.332
2,0.4,20,mean,CS,Gauss-Newton,0.01,False,False,True,LS,-6.483,0.232,-1.904,0.315
0,0.4,20,mean,CS,Gauss-Newton,0.01,False,False,False,LT,-4.94,0.208,-1.673,0.298
1,0.4,20,mean,CS,Gauss-Newton,0.01,False,False,False,ID,-7.68,0.249,-2.1,0.332
2,0.4,20,mean,CS,Gauss-Newton,0.01,False,False,False,LS,-6.483,0.232,-1.904,0.315
0,0.4,20,mean,CS,Gauss-Newton,0.07,True,True,True,LT,-6.818,0.243,-1.413,0.299
1,0.4,20,mean,CS,Gauss-Newton,0.07,True,True,True,ID,-8.862,0.273,-1.799,0.324
2,0.4,20,mean,CS,Gauss-Newton,0.07,True,True,True,LS,-6.826,0.243,-1.551,0.301
0,0.4,20,mean,CS,Gauss-Newton,0.07,True,True,False,LT,-6.818,0.243,-1.413,0.299
1,0.4,20,mean,CS,Gauss-Newton,0.07,True,True,False,ID,-8.862,0.273,-1.799,0.324
2,0.4,20,mean,CS,Gauss-Newton,0.07,True,True,False,LS,-6.826,0.243,-1.551,0.301
0,0.4,20,mean,CS,Gauss-Newton,0.07,True,False,True,LT,-6.818,0.243,-1.413,0.299
1,0.4,20,mean,CS,Gauss-Newton,0.07,True,False,True,ID,-8.862,0.273,-1.799,0.324
2,0.4,20,mean,CS,Gauss-Newton,0.07,True,False,True,LS,-6.826,0.243,-1.551,0.301
0,0.4,20,mean,CS,Gauss-Newton,0.07,True,False,False,LT,-6.818,0.243,-1.413,0.299
1,0.4,20,mean,CS,Gauss-Newton,0.07,True,False,False,ID,-8.862,0.273,-1.799,0.324
2,0.4,20,mean,CS,Gauss-Newton,0.07,True,False,False,LS,-6.826,0.243,-1.551,0.301
0,0.4,20,mean,CS,Gauss-Newton,0.07,False,True,True,LT,-4.932,0.212,-1.342,0.285
1,0.4,20,mean,CS,Gauss-Newton,0.07,False,True,True,ID,-7.678,0.247,-1.786,0.314
2,0.4,20,mean,CS,Gauss-Newton,0.07,False,True,True,LS,-5.712,0.226,-1.53,0.3
0,0.4,20,mean,CS,Gauss-Newton,0.07,False,True,False,LT,-4.932,0.212,-1.342,0.285
1,0.4,20,mean,CS,Gauss-Newton,0.07,False,True,False,ID,-7.678,0.247,-1.786,0.314
2,0.4,20,mean,CS,Gauss-Newton,0.07,False,True,False,LS,-5.712,0.226,-1.53,0.3
0,0.4,20,mean,CS,Gauss-Newton,0.07,False,False,True,LT,-4.932,0.212,-1.342,0.285
1,0.4,20,mean,CS,Gauss-Newton,0.07,False,False,True,ID,-7.678,0.247,-1.786,0.314
2,0.4,20,mean,CS,Gauss-Newton,0.07,False,False,True,LS,-5.712,0.226,-1.53,0.3
0,0.4,20,mean,CS,Gauss-Newton,0.07,False,False,False,LT,-4.932,0.212,-1.342,0.285
1,0.4,20,mean,CS,Gauss-Newton,0.07,False,False,False,ID,-7.678,0.247,-1.786,0.314
2,0.4,20,mean,CS,Gauss-Newton,0.07,False,False,False,LS,-5.712,0.226,-1.53,0.3
0,0.4,20,mean,CS,Gauss-Newton,0.2,True,True,True,LT,-6.744,0.24,-1.418,0.3
1,0.4,20,mean,CS,Gauss-Newton,0.2,True,True,True,ID,-8.858,0.272,-1.772,0.326
2,0.4,20,mean,CS,Gauss-Newton,0.2,True,True,True,LS,-6.834,0.244,-1.513,0.3
0,0.4,20,mean,CS,Gauss-Newton,0.2,True,True,False,LT,-6.744,0.24,-1.418,0.3
1,0.4,20,mean,CS,Gauss-Newton,0.2,True,True,False,ID,-8.858,0.272,-1.772,0.326
2,0.4,20,mean,CS,Gauss-Newton,0.2,True,True,False,LS,-6.834,0.244,-1.513,0.3
0,0.4,20,mean,CS,Gauss-Newton,0.2,True,False,True,LT,-6.744,0.24,-1.418,0.3
1,0.4,20,mean,CS,Gauss-Newton,0.2,True,False,True,ID,-8.858,0.272,-1.772,0.326
2,0.4,20,mean,CS,Gauss-Newton,0.2,True,False,True,LS,-6.834,0.244,-1.513,0.3
0,0.4,20,mean,CS,Gauss-Newton,0.2,True,False,False,LT,-6.744,0.24,-1.418,0.3
1,0.4,20,mean,CS,Gauss-Newton,0.2,True,False,False,ID,-8.858,0.272,-1.772,0.326
2,0.4,20,mean,CS,Gauss-Newton,0.2,True,False,False,LS,-6.834,0.244,-1.513,0.3
0,0.4,20,mean,CS,Gauss-Newton,0.2,False,True,True,LT,-5.07,0.214,-1.321,0.286
1,0.4,20,mean,CS,Gauss-Newton,0.2,False,True,True,ID,-7.944,0.25,-1.688,0.316
2,0.4,20,mean,CS,Gauss-Newton,0.2,False,True,True,LS,-5.735,0.226,-1.46,0.295
0,0.4,20,mean,CS,Gauss-Newton,0.2,False,True,False,LT,-5.07,0.214,-1.321,0.286
1,0.4,20,mean,CS,Gauss-Newton,0.2,False,True,False,ID,-7.944,0.25,-1.688,0.316
2,0.4,20,mean,CS,Gauss-Newton,0.2,False,True,False,LS,-5.735,0.226,-1.46,0.295
0,0.4,20,mean,CS,Gauss-Newton,0.2,False,False,True,LT,-5.07,0.214,-1.321,0.286
1,0.4,20,mean,CS,Gauss-Newton,0.2,False,False,True,ID,-7.944,0.25,-1.688,0.316
2,0.4,20,mean,CS,Gauss-Newton,0.2,False,False,True,LS,-5.735,0.226,-1.46,0.295
0,0.4,20,mean,CS,Gauss-Newton,0.2,False,False,False,LT,-5.07,0.214,-1.321,0.286
1,0.4,20,mean,CS,Gauss-Newton,0.2,False,False,False,ID,-7.944,0.25,-1.688,0.316
2,0.4,20,mean,CS,Gauss-Newton,0.2,False,False,False,LS,-5.735,0.226,-1.46,0.295
0,0.4,20,mean,CS,ROPE,0.01,True,True,True,LT,-3.1,0.176,-0.816,0.252
1,0.4,20,mean,CS,ROPE,0.01,True,True,True,ID,-4.472,0.204,-1.014,0.268
2,0.4,20,mean,CS,ROPE,0.01,True,True,True,LS,-1.985,0.152,-0.58,0.242
0,0.4,20,mean,CS,ROPE,0.01,True,True,False,LT,-5.06,0.214,-1.49,0.3
1,0.4,20,mean,CS,ROPE,0.01,True,True,False,ID,-8.709,0.266,-2.027,0.336
2,0.4,20,mean,CS,ROPE,0.01,True,True,False,LS,-6.622,0.24,-1.86,0.316
0,0.4,20,mean,CS,ROPE,0.01,True,False,True,LT,-2.149,0.154,-0.642,0.251
1,0.4,20,mean,CS,ROPE,0.01,True,False,True,ID,-4.184,0.202,-0.956,0.27
2,0.4,20,mean,CS,ROPE,0.01,True,False,True,LS,-1.309,0.134,-0.608,0.24
0,0.4,20,mean,CS,ROPE,0.01,True,False,False,LT,-4.294,0.198,-1.28,0.286
1,0.4,20,mean,CS,ROPE,0.01,True,False,False,ID,-7.824,0.257,-1.861,0.319
2,0.4,20,mean,CS,ROPE,0.01,True,False,False,LS,-5.91,0.224,-1.616,0.301
0,0.4,20,mean,CS,ROPE,0.01,False,True,True,LT,-1.998,0.149,-0.432,0.235
1,0.4,20,mean,CS,ROPE,0.01,False,True,True,ID,-4.08,0.2,-0.797,0.256
2,0.4,20,mean,CS,ROPE,0.01,False,True,True,LS,-1.321,0.13,-0.404,0.23
0,0.4,20,mean,CS,ROPE,0.01,False,True,False,LT,-4.253,0.198,-1.405,0.28
1,0.4,20,mean,CS,ROPE,0.01,False,True,False,ID,-7.242,0.25,-1.743,0.317
2,0.4,20,mean,CS,ROPE,0.01,False,True,False,LS,-5.924,0.23,-1.782,0.309
0,0.4,20,mean,CS,ROPE,0.01,False,False,True,LT,-2.193,0.156,-0.346,0.225
1,0.4,20,mean,CS,ROPE,0.01,False,False,True,ID,-4.39,0.206,-0.677,0.252
2,0.4,20,mean,CS,ROPE,0.01,False,False,True,LS,-1.507,0.14,-0.314,0.221
0,0.4,20,mean,CS,ROPE,0.01,False,False,False,LT,-4.125,0.196,-1.076,0.266
1,0.4,20,mean,CS,ROPE,0.01,False,False,False,ID,-6.537,0.234,-1.436,0.3
2,0.4,20,mean,CS,ROPE,0.01,False,False,False,LS,-5.205,0.216,-1.474,0.29
0,0.4,20,mean,CS,ROPE,0.07,True,True,True,LT,-3.468,0.189,-0.737,0.25
1,0.4,20,mean,CS,ROPE,0.07,True,True,True,ID,-5.2,0.216,-0.905,0.265
2,0.4,20,mean,CS,ROPE,0.07,True,True,True,LS,-2.552,0.17,-0.615,0.238
0,0.4,20,mean,CS,ROPE,0.07,True,True,False,LT,-4.61,0.208,-1.324,0.277
1,0.4,20,mean,CS,ROPE,0.07,True,True,False,ID,-8.503,0.266,-1.769,0.322
2,0.4,20,mean,CS,ROPE,0.07,True,True,False,LS,-6.27,0.23,-1.596,0.295
0,0.4,20,mean,CS,ROPE,0.07,True,False,True,LT,-3.208,0.181,-0.829,0.259
1,0.4,20,mean,CS,ROPE,0.07,True,False,True,ID,-5.64,0.23,-1.308,0.284
2,0.4,20,mean,CS,ROPE,0.07,True,False,True,LS,-2.303,0.16,-0.761,0.253
0,0.4,20,mean,CS,ROPE,0.07,True,False,False,LT,-4.677,0.21,-1.426,0.284
1,0.4,20,mean,CS,ROPE,0.07,True,False,False,ID,-7.942,0.258,-1.925,0.323
2,0.4,20,mean,CS,ROPE,0.07,True,False,False,LS,-6.234,0.23,-1.676,0.304
0,0.4,20,mean,CS,ROPE,0.07,False,True,True,LT,-2.218,0.155,-0.677,0.247
1,0.4,20,mean,CS,ROPE,0.07,False,True,True,ID,-4.578,0.208,-1.004,0.272
2,0.4,20,mean,CS,ROPE,0.07,False,True,True,LS,-1.634,0.144,-0.616,0.24
0,0.4,20,mean,CS,ROPE,0.07,False,True,False,LT,-4.252,0.199,-1.277,0.273
1,0.4,20,mean,CS,ROPE,0.07,False,True,False,ID,-7.455,0.249,-1.72,0.314
2,0.4,20,mean,CS,ROPE,0.07,False,True,False,LS,-5.47,0.222,-1.612,0.298
0,0.4,20,mean,CS,ROPE,0.07,False,False,True,LT,-3.05,0.174,-0.691,0.256
1,0.4,20,mean,CS,ROPE,0.07,False,False,True,ID,-5.219,0.218,-0.982,0.276
2,0.4,20,mean,CS,ROPE,0.07,False,False,True,LS,-2.128,0.15,-0.604,0.242
0,0.4,20,mean,CS,ROPE,0.07,False,False,False,LT,-4.204,0.198,-1.258,0.274
1,0.4,20,mean,CS,ROPE,0.07,False,False,False,ID,-7.18,0.248,-1.64,0.312
2,0.4,20,mean,CS,ROPE,0.07,False,False,False,LS,-5.248,0.218,-1.45,0.292
0,0.4,20,mean,CS,ROPE,0.2,True,True,True,LT,-2.859,0.168,-0.651,0.249
1,0.4,20,mean,CS,ROPE,0.2,True,True,True,ID,-5.038,0.223,-0.939,0.275
2,0.4,20,mean,CS,ROPE,0.2,True,True,True,LS,-2.128,0.154,-0.561,0.244
0,0.4,20,mean,CS,ROPE,0.2,True,True,False,LT,-4.917,0.21,-1.248,0.276
1,0.4,20,mean,CS,ROPE,0.2,True,True,False,ID,-8.402,0.264,-1.764,0.322
2,0.4,20,mean,CS,ROPE,0.2,True,True,False,LS,-5.984,0.232,-1.478,0.294
0,0.4,20,mean,CS,ROPE,0.2,True,False,True,LT,-2.778,0.172,-0.597,0.245
1,0.4,20,mean,CS,ROPE,0.2,True,False,True,ID,-5.202,0.219,-0.956,0.273
2,0.4,20,mean,CS,ROPE,0.2,True,False,True,LS,-1.991,0.152,-0.535,0.237
0,0.4,20,mean,CS,ROPE,0.2,True,False,False,LT,-4.408,0.202,-1.098,0.274
1,0.4,20,mean,CS,ROPE,0.2,True,False,False,ID,-8.482,0.266,-1.706,0.316
2,0.4,20,mean,CS,ROPE,0.2,True,False,False,LS,-5.78,0.227,-1.33,0.294
0,0.4,20,mean,CS,ROPE,0.2,False,True,True,LT,-3.078,0.178,-0.611,0.246
1,0.4,20,mean,CS,ROPE,0.2,False,True,True,ID,-5.547,0.223,-1.012,0.266
2,0.4,20,mean,CS,ROPE,0.2,False,True,True,LS,-1.977,0.152,-0.51,0.236
0,0.4,20,mean,CS,ROPE,0.2,False,True,False,LT,-3.593,0.187,-1.052,0.258
1,0.4,20,mean,CS,ROPE,0.2,False,True,False,ID,-6.993,0.248,-1.53,0.304
2,0.4,20,mean,CS,ROPE,0.2,False,True,False,LS,-4.8,0.21,-1.333,0.281
0,0.4,20,mean,CS,ROPE,0.2,False,False,True,LT,-2.954,0.176,-0.538,0.236
1,0.4,20,mean,CS,ROPE,0.2,False,False,True,ID,-6.327,0.234,-1.01,0.27
2,0.4,20,mean,CS,ROPE,0.2,False,False,True,LS,-2.172,0.154,-0.411,0.224
0,0.4,20,mean,CS,ROPE,0.2,False,False,False,LT,-4.126,0.198,-1.322,0.278
1,0.4,20,mean,CS,ROPE,0.2,False,False,False,ID,-7.56,0.256,-1.87,0.316
2,0.4,20,mean,CS,ROPE,0.2,False,False,False,LS,-5.363,0.22,-1.579,0.296
0,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,True,True,LT,-6.318,0.236,-1.474,0.294
1,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,True,True,ID,-8.658,0.272,-1.913,0.321
2,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,True,True,LS,-6.637,0.238,-1.566,0.299
0,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,True,False,LT,-6.318,0.236,-1.474,0.294
1,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,True,False,ID,-8.658,0.272,-1.913,0.321
2,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,True,False,LS,-6.637,0.238,-1.566,0.299
0,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,False,True,LT,-6.318,0.236,-1.474,0.294
1,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,False,True,ID,-8.658,0.272,-1.913,0.321
2,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,False,True,LS,-6.637,0.238,-1.566,0.299
0,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,False,False,LT,-6.318,0.236,-1.474,0.294
1,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,False,False,ID,-8.658,0.272,-1.913,0.321
2,0.4,20,mean,FSlin,Gauss-Newton,0.01,True,False,False,LS,-6.637,0.238,-1.566,0.299
0,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,True,True,LT,-6.692,0.237,-1.94,0.316
1,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,True,True,ID,-11.198,0.295,-2.626,0.361
2,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,True,True,LS,-7.997,0.257,-2.196,0.327
0,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,True,False,LT,-6.692,0.237,-1.94,0.316
1,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,True,False,ID,-11.198,0.295,-2.626,0.361
2,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,True,False,LS,-7.997,0.257,-2.196,0.327
0,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,False,True,LT,-6.692,0.237,-1.94,0.316
1,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,False,True,ID,-11.198,0.295,-2.626,0.361
2,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,False,True,LS,-7.997,0.257,-2.196,0.327
0,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,False,False,LT,-6.692,0.237,-1.94,0.316
1,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,False,False,ID,-11.198,0.295,-2.626,0.361
2,0.4,20,mean,FSlin,Gauss-Newton,0.01,False,False,False,LS,-7.997,0.257,-2.196,0.327
0,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,True,True,LT,-6.6,0.242,-1.44,0.29
1,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,True,True,ID,-8.896,0.274,-1.772,0.318
2,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,True,True,LS,-6.669,0.242,-1.503,0.296
0,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,LT,-6.6,0.242,-1.44,0.29
1,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,ID,-8.896,0.274,-1.772,0.318
2,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,LS,-6.669,0.242,-1.503,0.296
0,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,False,True,LT,-6.6,0.242,-1.44,0.29
1,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,False,True,ID,-8.896,0.274,-1.772,0.318
2,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,False,True,LS,-6.669,0.242,-1.503,0.296
0,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,False,False,LT,-6.6,0.242,-1.44,0.29
1,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,False,False,ID,-8.896,0.274,-1.772,0.318
2,0.4,20,mean,FSlin,Gauss-Newton,0.07,True,False,False,LS,-6.669,0.242,-1.503,0.296
0,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,True,True,LT,-5.67,0.226,-1.383,0.286
1,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,True,True,ID,-8.562,0.268,-1.895,0.322
2,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,True,True,LS,-6.102,0.232,-1.543,0.297
0,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,True,False,LT,-5.67,0.226,-1.383,0.286
1,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,True,False,ID,-8.562,0.268,-1.895,0.322
2,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,True,False,LS,-6.102,0.232,-1.543,0.297
0,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,False,True,LT,-5.67,0.226,-1.383,0.286
1,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,False,True,ID,-8.562,0.268,-1.895,0.322
2,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,False,True,LS,-6.102,0.232,-1.543,0.297
0,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,False,False,LT,-5.67,0.226,-1.383,0.286
1,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,False,False,ID,-8.562,0.268,-1.895,0.322
2,0.4,20,mean,FSlin,Gauss-Newton,0.07,False,False,False,LS,-6.102,0.232,-1.543,0.297
0,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,True,True,LT,-7.137,0.246,-1.406,0.297
1,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,True,True,ID,-9.078,0.276,-1.772,0.324
2,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,True,True,LS,-7.058,0.246,-1.52,0.301
0,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,True,False,LT,-7.137,0.246,-1.406,0.297
1,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,True,False,ID,-9.078,0.276,-1.772,0.324
2,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,True,False,LS,-7.058,0.246,-1.52,0.301
0,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,False,True,LT,-7.137,0.246,-1.406,0.297
1,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,False,True,ID,-9.078,0.276,-1.772,0.324
2,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,False,True,LS,-7.058,0.246,-1.52,0.301
0,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,False,False,LT,-7.137,0.246,-1.406,0.297
1,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,False,False,ID,-9.078,0.276,-1.772,0.324
2,0.4,20,mean,FSlin,Gauss-Newton,0.2,True,False,False,LS,-7.058,0.246,-1.52,0.301
0,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,True,True,LT,-5.844,0.228,-1.304,0.284
1,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,True,True,ID,-8.568,0.266,-1.735,0.316
2,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,True,True,LS,-6.194,0.234,-1.45,0.292
0,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,True,False,LT,-5.844,0.228,-1.304,0.284
1,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,True,False,ID,-8.568,0.266,-1.735,0.316
2,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,True,False,LS,-6.194,0.234,-1.45,0.292
0,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,False,True,LT,-5.844,0.228,-1.304,0.284
1,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,False,True,ID,-8.568,0.266,-1.735,0.316
2,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,False,True,LS,-6.194,0.234,-1.45,0.292
0,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,False,False,LT,-5.844,0.228,-1.304,0.284
1,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,False,False,ID,-8.568,0.266,-1.735,0.316
2,0.4,20,mean,FSlin,Gauss-Newton,0.2,False,False,False,LS,-6.194,0.234,-1.45,0.292
0,0.4,20,mean,FSlin,ROPE,0.01,True,True,True,LT,-2.441,0.156,-0.538,0.24
1,0.4,20,mean,FSlin,ROPE,0.01,True,True,True,ID,-4.356,0.204,-0.833,0.261
2,0.4,20,mean,FSlin,ROPE,0.01,True,True,True,LS,-1.534,0.133,-0.446,0.23
0,0.4,20,mean,FSlin,ROPE,0.01,True,True,False,LT,-4.89,0.215,-1.459,0.284
1,0.4,20,mean,FSlin,ROPE,0.01,True,True,False,ID,-8.143,0.262,-1.973,0.324
2,0.4,20,mean,FSlin,ROPE,0.01,True,True,False,LS,-6.828,0.242,-1.801,0.311
0,0.4,20,mean,FSlin,ROPE,0.01,True,False,True,LT,-2.274,0.163,-0.583,0.243
1,0.4,20,mean,FSlin,ROPE,0.01,True,False,True,ID,-4.486,0.208,-0.864,0.264
2,0.4,20,mean,FSlin,ROPE,0.01,True,False,True,LS,-1.482,0.14,-0.484,0.232
0,0.4,20,mean,FSlin,ROPE,0.01,True,False,False,LT,-4.106,0.2,-1.269,0.282
