,cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0,0.2,30,FSeq,ROPE,0.2,False,False,False,LT,-4.602,0.204,0.218,0.15
1,0.2,30,FSeq,ROPE,0.2,False,False,False,ID,-8.021,0.261,0.804,0.076
2,0.2,30,FSeq,ROPE,0.2,False,False,False,LS,-6.094,0.229,0.503,0.121
0,0.2,30,CS,Gauss-Newton,0.01,True,True,True,LT,-7.831,0.258,0.095,0.166
1,0.2,30,CS,Gauss-Newton,0.01,True,True,True,ID,-9.824,0.291,0.906,0.052
2,0.2,30,CS,Gauss-Newton,0.01,True,True,True,LS,-7.98,0.258,0.268,0.148
0,0.2,30,CS,Gauss-Newton,0.01,True,True,False,LT,-7.831,0.258,0.095,0.166
1,0.2,30,CS,Gauss-Newton,0.01,True,True,False,ID,-9.824,0.291,0.906,0.052
2,0.2,30,CS,Gauss-Newton,0.01,True,True,False,LS,-7.98,0.258,0.268,0.148
0,0.2,30,CS,Gauss-Newton,0.01,True,False,True,LT,-7.831,0.258,0.095,0.166
1,0.2,30,CS,Gauss-Newton,0.01,True,False,True,ID,-9.824,0.291,0.906,0.052
2,0.2,30,CS,Gauss-Newton,0.01,True,False,True,LS,-7.98,0.258,0.268,0.148
0,0.2,30,CS,Gauss-Newton,0.01,True,False,False,LT,-7.831,0.258,0.095,0.166
1,0.2,30,CS,Gauss-Newton,0.01,True,False,False,ID,-9.824,0.291,0.906,0.052
2,0.2,30,CS,Gauss-Newton,0.01,True,False,False,LS,-7.98,0.258,0.268,0.148
0,0.2,30,CS,Gauss-Newton,0.01,False,True,True,LT,-6.24,0.228,0.01,0.174
1,0.2,30,CS,Gauss-Newton,0.01,False,True,True,ID,-8.787,0.264,0.7,0.092
2,0.2,30,CS,Gauss-Newton,0.01,False,True,True,LS,-6.953,0.238,0.152,0.158
0,0.2,30,CS,Gauss-Newton,0.01,False,True,False,LT,-6.24,0.228,0.01,0.174
1,0.2,30,CS,Gauss-Newton,0.01,False,True,False,ID,-8.787,0.264,0.7,0.092
2,0.2,30,CS,Gauss-Newton,0.01,False,True,False,LS,-6.953,0.238,0.152,0.158
0,0.2,30,CS,Gauss-Newton,0.01,False,False,True,LT,-6.24,0.228,0.01,0.174
1,0.2,30,CS,Gauss-Newton,0.01,False,False,True,ID,-8.787,0.264,0.7,0.092
2,0.2,30,CS,Gauss-Newton,0.01,False,False,True,LS,-6.953,0.238,0.152,0.158
0,0.2,30,CS,Gauss-Newton,0.01,False,False,False,LT,-6.24,0.228,0.01,0.174
1,0.2,30,CS,Gauss-Newton,0.01,False,False,False,ID,-8.787,0.264,0.7,0.092
2,0.2,30,CS,Gauss-Newton,0.01,False,False,False,LS,-6.953,0.238,0.152,0.158
0,0.2,30,CS,Gauss-Newton,0.07,True,True,True,LT,-7.896,0.26,0.066,0.166
1,0.2,30,CS,Gauss-Newton,0.07,True,True,True,ID,-9.596,0.286,0.903,0.054
2,0.2,30,CS,Gauss-Newton,0.07,True,True,True,LS,-7.645,0.254,0.335,0.138
0,0.2,30,CS,Gauss-Newton,0.07,True,True,False,LT,-7.896,0.26,0.066,0.166
1,0.2,30,CS,Gauss-Newton,0.07,True,True,False,ID,-9.596,0.286,0.903,0.054
2,0.2,30,CS,Gauss-Newton,0.07,True,True,False,LS,-7.645,0.254,0.335,0.138
0,0.2,30,CS,Gauss-Newton,0.07,True,False,True,LT,-7.896,0.26,0.066,0.166
1,0.2,30,CS,Gauss-Newton,0.07,True,False,True,ID,-9.596,0.286,0.903,0.054
2,0.2,30,CS,Gauss-Newton,0.07,True,False,True,LS,-7.645,0.254,0.335,0.138
0,0.2,30,CS,Gauss-Newton,0.07,True,False,False,LT,-7.896,0.26,0.066,0.166
1,0.2,30,CS,Gauss-Newton,0.07,True,False,False,ID,-9.596,0.286,0.903,0.054
2,0.2,30,CS,Gauss-Newton,0.07,True,False,False,LS,-7.645,0.254,0.335,0.138
0,0.2,30,CS,Gauss-Newton,0.07,False,True,True,LT,-6.371,0.234,0.122,0.162
1,0.2,30,CS,Gauss-Newton,0.07,False,True,True,ID,-8.439,0.267,0.964,0.032
2,0.2,30,CS,Gauss-Newton,0.07,False,True,True,LS,-6.638,0.239,0.373,0.138
0,0.2,30,CS,Gauss-Newton,0.07,False,True,False,LT,-6.371,0.234,0.122,0.162
1,0.2,30,CS,Gauss-Newton,0.07,False,True,False,ID,-8.439,0.267,0.964,0.032
2,0.2,30,CS,Gauss-Newton,0.07,False,True,False,LS,-6.638,0.239,0.373,0.138
0,0.2,30,CS,Gauss-Newton,0.07,False,False,True,LT,-6.371,0.234,0.122,0.162
1,0.2,30,CS,Gauss-Newton,0.07,False,False,True,ID,-8.439,0.267,0.964,0.032
2,0.2,30,CS,Gauss-Newton,0.07,False,False,True,LS,-6.638,0.239,0.373,0.138
0,0.2,30,CS,Gauss-Newton,0.07,False,False,False,LT,-6.371,0.234,0.122,0.162
1,0.2,30,CS,Gauss-Newton,0.07,False,False,False,ID,-8.439,0.267,0.964,0.032
2,0.2,30,CS,Gauss-Newton,0.07,False,False,False,LS,-6.638,0.239,0.373,0.138
0,0.2,30,CS,Gauss-Newton,0.2,True,True,True,LT,-7.803,0.253,0.078,0.166
1,0.2,30,CS,Gauss-Newton,0.2,True,True,True,ID,-9.636,0.284,0.869,0.062
2,0.2,30,CS,Gauss-Newton,0.2,True,True,True,LS,-7.618,0.254,0.364,0.136
0,0.2,30,CS,Gauss-Newton,0.2,True,True,False,LT,-7.803,0.253,0.078,0.166
1,0.2,30,CS,Gauss-Newton,0.2,True,True,False,ID,-9.636,0.284,0.869,0.062
2,0.2,30,CS,Gauss-Newton,0.2,True,True,False,LS,-7.618,0.254,0.364,0.136
0,0.2,30,CS,Gauss-Newton,0.2,True,False,True,LT,-7.803,0.253,0.078,0.166
1,0.2,30,CS,Gauss-Newton,0.2,True,False,True,ID,-9.636,0.284,0.869,0.062
2,0.2,30,CS,Gauss-Newton,0.2,True,False,True,LS,-7.618,0.254,0.364,0.136
0,0.2,30,CS,Gauss-Newton,0.2,True,False,False,LT,-7.803,0.253,0.078,0.166
1,0.2,30,CS,Gauss-Newton,0.2,True,False,False,ID,-9.636,0.284,0.869,0.062
2,0.2,30,CS,Gauss-Newton,0.2,True,False,False,LS,-7.618,0.254,0.364,0.136
0,0.2,30,CS,Gauss-Newton,0.2,False,True,True,LT,-6.388,0.236,0.1,0.164
1,0.2,30,CS,Gauss-Newton,0.2,False,True,True,ID,-8.457,0.266,0.928,0.044
2,0.2,30,CS,Gauss-Newton,0.2,False,True,True,LS,-6.748,0.24,0.398,0.134
0,0.2,30,CS,Gauss-Newton,0.2,False,True,False,LT,-6.388,0.236,0.1,0.164
1,0.2,30,CS,Gauss-Newton,0.2,False,True,False,ID,-8.457,0.266,0.928,0.044
2,0.2,30,CS,Gauss-Newton,0.2,False,True,False,LS,-6.748,0.24,0.398,0.134
0,0.2,30,CS,Gauss-Newton,0.2,False,False,True,LT,-6.388,0.236,0.1,0.164
1,0.2,30,CS,Gauss-Newton,0.2,False,False,True,ID,-8.457,0.266,0.928,0.044
2,0.2,30,CS,Gauss-Newton,0.2,False,False,True,LS,-6.748,0.24,0.398,0.134
0,0.2,30,CS,Gauss-Newton,0.2,False,False,False,LT,-6.388,0.236,0.1,0.164
1,0.2,30,CS,Gauss-Newton,0.2,False,False,False,ID,-8.457,0.266,0.928,0.044
2,0.2,30,CS,Gauss-Newton,0.2,False,False,False,LS,-6.748,0.24,0.398,0.134
0,0.2,30,CS,ROPE,0.01,True,True,True,LT,-3.448,0.187,-1.12,0.248
1,0.2,30,CS,ROPE,0.01,True,True,True,ID,-5.429,0.226,-0.214,0.191
2,0.2,30,CS,ROPE,0.01,True,True,True,LS,-2.45,0.166,-0.336,0.198
0,0.2,30,CS,ROPE,0.01,True,True,False,LT,-5.212,0.222,0.095,0.16
1,0.2,30,CS,ROPE,0.01,True,True,False,ID,-8.65,0.27,0.751,0.086
2,0.2,30,CS,ROPE,0.01,True,True,False,LS,-6.704,0.241,0.452,0.125
0,0.2,30,CS,ROPE,0.01,True,False,True,LT,-3.408,0.182,-1.29,0.254
1,0.2,30,CS,ROPE,0.01,True,False,True,ID,-5.25,0.221,-0.364,0.193
2,0.2,30,CS,ROPE,0.01,True,False,True,LS,-2.22,0.158,-0.462,0.206
0,0.2,30,CS,ROPE,0.01,True,False,False,LT,-4.997,0.219,0.116,0.161
1,0.2,30,CS,ROPE,0.01,True,False,False,ID,-8.426,0.267,0.792,0.078
2,0.2,30,CS,ROPE,0.01,True,False,False,LS,-6.49,0.24,0.418,0.13
0,0.2,30,CS,ROPE,0.01,False,True,True,LT,-3.109,0.178,-1.149,0.252
1,0.2,30,CS,ROPE,0.01,False,True,True,ID,-5.286,0.211,-0.236,0.19
2,0.2,30,CS,ROPE,0.01,False,True,True,LS,-2.21,0.156,-0.362,0.202
0,0.2,30,CS,ROPE,0.01,False,True,False,LT,-5.088,0.218,0.311,0.139
1,0.2,30,CS,ROPE,0.01,False,True,False,ID,-8.953,0.274,0.821,0.072
2,0.2,30,CS,ROPE,0.01,False,True,False,LS,-6.922,0.242,0.548,0.114
0,0.2,30,CS,ROPE,0.01,False,False,True,LT,-2.412,0.158,-1.023,0.242
1,0.2,30,CS,ROPE,0.01,False,False,True,ID,-4.26,0.202,-0.035,0.174
2,0.2,30,CS,ROPE,0.01,False,False,True,LS,-1.72,0.14,-0.317,0.197
0,0.2,30,CS,ROPE,0.01,False,False,False,LT,-4.336,0.2,0.075,0.165
1,0.2,30,CS,ROPE,0.01,False,False,False,ID,-7.505,0.252,0.762,0.083
2,0.2,30,CS,ROPE,0.01,False,False,False,LS,-5.769,0.226,0.345,0.14
0,0.2,30,CS,ROPE,0.07,True,True,True,LT,-2.66,0.167,-0.952,0.239
1,0.2,30,CS,ROPE,0.07,True,True,True,ID,-4.867,0.214,-0.085,0.181
2,0.2,30,CS,ROPE,0.07,True,True,True,LS,-1.919,0.147,-0.217,0.192
0,0.2,30,CS,ROPE,0.07,True,True,False,LT,-4.31,0.198,-0.014,0.174
1,0.2,30,CS,ROPE,0.07,True,True,False,ID,-7.636,0.255,0.602,0.109
2,0.2,30,CS,ROPE,0.07,True,True,False,LS,-5.251,0.221,0.348,0.142
0,0.2,30,CS,ROPE,0.07,True,False,True,LT,-3.608,0.182,-1.092,0.248
1,0.2,30,CS,ROPE,0.07,True,False,True,ID,-5.017,0.213,-0.102,0.179
2,0.2,30,CS,ROPE,0.07,True,False,True,LS,-2.432,0.16,-0.289,0.198
0,0.2,30,CS,ROPE,0.07,True,False,False,LT,-4.734,0.214,0.126,0.16
1,0.2,30,CS,ROPE,0.07,True,False,False,ID,-8.338,0.264,0.728,0.088
2,0.2,30,CS,ROPE,0.07,True,False,False,LS,-6.142,0.234,0.455,0.129
0,0.2,30,CS,ROPE,0.07,False,True,True,LT,-2.772,0.172,-1.01,0.243
1,0.2,30,CS,ROPE,0.07,False,True,True,ID,-5.075,0.216,-0.098,0.174
2,0.2,30,CS,ROPE,0.07,False,True,True,LS,-2.053,0.151,-0.271,0.194
0,0.2,30,CS,ROPE,0.07,False,True,False,LT,-4.664,0.206,0.197,0.156
1,0.2,30,CS,ROPE,0.07,False,True,False,ID,-7.814,0.26,0.844,0.068
2,0.2,30,CS,ROPE,0.07,False,True,False,LS,-6.168,0.23,0.481,0.126
0,0.2,30,CS,ROPE,0.07,False,False,True,LT,-3.521,0.186,-0.982,0.242
1,0.2,30,CS,ROPE,0.07,False,False,True,ID,-5.951,0.234,-0.168,0.18
2,0.2,30,CS,ROPE,0.07,False,False,True,LS,-2.665,0.166,-0.22,0.188
0,0.2,30,CS,ROPE,0.07,False,False,False,LT,-4.213,0.196,0.216,0.148
1,0.2,30,CS,ROPE,0.07,False,False,False,ID,-7.098,0.248,0.854,0.066
2,0.2,30,CS,ROPE,0.07,False,False,False,LS,-5.754,0.224,0.442,0.126
0,0.2,30,CS,ROPE,0.2,True,True,True,LT,-2.311,0.159,-0.884,0.236
1,0.2,30,CS,ROPE,0.2,True,True,True,ID,-4.912,0.218,-0.166,0.185
2,0.2,30,CS,ROPE,0.2,True,True,True,LS,-1.684,0.144,-0.232,0.19
0,0.2,30,CS,ROPE,0.2,True,True,False,LT,-3.962,0.194,-0.044,0.176
1,0.2,30,CS,ROPE,0.2,True,True,False,ID,-6.952,0.25,0.584,0.109
2,0.2,30,CS,ROPE,0.2,True,True,False,LS,-5.38,0.223,0.284,0.145
0,0.2,30,CS,ROPE,0.2,True,False,True,LT,-3.268,0.182,-1.001,0.244
1,0.2,30,CS,ROPE,0.2,True,False,True,ID,-5.412,0.222,-0.11,0.18
2,0.2,30,CS,ROPE,0.2,True,False,True,LS,-2.28,0.158,-0.237,0.193
0,0.2,30,CS,ROPE,0.2,True,False,False,LT,-4.334,0.201,0.112,0.164
1,0.2,30,CS,ROPE,0.2,True,False,False,ID,-7.554,0.254,0.71,0.094
2,0.2,30,CS,ROPE,0.2,True,False,False,LS,-5.619,0.224,0.438,0.13
0,0.2,30,CS,ROPE,0.2,False,True,True,LT,-1.898,0.148,-0.792,0.23
1,0.2,30,CS,ROPE,0.2,False,True,True,ID,-4.414,0.202,-0.006,0.174
2,0.2,30,CS,ROPE,0.2,False,True,True,LS,-1.378,0.132,-0.114,0.182
0,0.2,30,CS,ROPE,0.2,False,True,False,LT,-3.559,0.188,0.148,0.158
1,0.2,30,CS,ROPE,0.2,False,True,False,ID,-7.236,0.25,0.722,0.09
2,0.2,30,CS,ROPE,0.2,False,True,False,LS,-5.288,0.216,0.432,0.131
0,0.2,30,CS,ROPE,0.2,False,False,True,LT,-2.255,0.158,-0.774,0.226
1,0.2,30,CS,ROPE,0.2,False,False,True,ID,-4.494,0.204,0.006,0.171
2,0.2,30,CS,ROPE,0.2,False,False,True,LS,-1.547,0.142,-0.087,0.18
0,0.2,30,CS,ROPE,0.2,False,False,False,LT,-4.025,0.198,0.1,0.159
1,0.2,30,CS,ROPE,0.2,False,False,False,ID,-7.444,0.254,0.722,0.092
2,0.2,30,CS,ROPE,0.2,False,False,False,LS,-5.632,0.22,0.396,0.133
0,0.2,30,FSlin,Gauss-Newton,0.01,True,True,True,LT,-7.548,0.256,0.034,0.17
1,0.2,30,FSlin,Gauss-Newton,0.01,True,True,True,ID,-9.6,0.289,0.913,0.051
2,0.2,30,FSlin,Gauss-Newton,0.01,True,True,True,LS,-7.745,0.256,0.288,0.142
0,0.2,30,FSlin,Gauss-Newton,0.01,True,True,False,LT,-7.548,0.256,0.034,0.17
1,0.2,30,FSlin,Gauss-Newton,0.01,True,True,False,ID,-9.6,0.289,0.913,0.051
2,0.2,30,FSlin,Gauss-Newton,0.01,True,True,False,LS,-7.745,0.256,0.288,0.142
0,0.2,30,FSlin,Gauss-Newton,0.01,True,False,True,LT,-7.548,0.256,0.034,0.17
1,0.2,30,FSlin,Gauss-Newton,0.01,True,False,True,ID,-9.6,0.289,0.913,0.051
2,0.2,30,FSlin,Gauss-Newton,0.01,True,False,True,LS,-7.745,0.256,0.288,0.142
0,0.2,30,FSlin,Gauss-Newton,0.01,True,False,False,LT,-7.548,0.256,0.034,0.17
1,0.2,30,FSlin,Gauss-Newton,0.01,True,False,False,ID,-9.6,0.289,0.913,0.051
2,0.2,30,FSlin,Gauss-Newton,0.01,True,False,False,LS,-7.745,0.256,0.288,0.142
0,0.2,30,FSlin,Gauss-Newton,0.01,False,True,True,LT,-7.504,0.25,0.344,0.136
1,0.2,30,FSlin,Gauss-Newton,0.01,False,True,True,ID,-11.574,0.3,0.502,0.118
2,0.2,30,FSlin,Gauss-Newton,0.01,False,True,True,LS,-8.616,0.264,0.25,0.148
0,0.2,30,FSlin,Gauss-Newton,0.01,False,True,False,LT,-7.504,0.25,0.344,0.136
1,0.2,30,FSlin,Gauss-Newton,0.01,False,True,False,ID,-11.574,0.3,0.502,0.118
2,0.2,30,FSlin,Gauss-Newton,0.01,False,True,False,LS,-8.616,0.264,0.25,0.148
0,0.2,30,FSlin,Gauss-Newton,0.01,False,False,True,LT,-7.504,0.25,0.344,0.136
1,0.2,30,FSlin,Gauss-Newton,0.01,False,False,True,ID,-11.574,0.3,0.502,0.118
2,0.2,30,FSlin,Gauss-Newton,0.01,False,False,True,LS,-8.616,0.264,0.25,0.148
0,0.2,30,FSlin,Gauss-Newton,0.01,False,False,False,LT,-7.504,0.25,0.344,0.136
1,0.2,30,FSlin,Gauss-Newton,0.01,False,False,False,ID,-11.574,0.3,0.502,0.118
2,0.2,30,FSlin,Gauss-Newton,0.01,False,False,False,LS,-8.616,0.264,0.25,0.148
0,0.2,30,FSlin,Gauss-Newton,0.07,True,True,True,LT,-7.681,0.259,-0.025,0.176
1,0.2,30,FSlin,Gauss-Newton,0.07,True,True,True,ID,-9.642,0.29,0.858,0.064
2,0.2,30,FSlin,Gauss-Newton,0.07,True,True,True,LS,-7.63,0.256,0.274,0.146
0,0.2,30,FSlin,Gauss-Newton,0.07,True,True,False,LT,-7.681,0.259,-0.025,0.176
1,0.2,30,FSlin,Gauss-Newton,0.07,True,True,False,ID,-9.642,0.29,0.858,0.064
2,0.2,30,FSlin,Gauss-Newton,0.07,True,True,False,LS,-7.63,0.256,0.274,0.146
0,0.2,30,FSlin,Gauss-Newton,0.07,True,False,True,LT,-7.681,0.259,-0.025,0.176
1,0.2,30,FSlin,Gauss-Newton,0.07,True,False,True,ID,-9.642,0.29,0.858,0.064
2,0.2,30,FSlin,Gauss-Newton,0.07,True,False,True,LS,-7.63,0.256,0.274,0.146
0,0.2,30,FSlin,Gauss-Newton,0.07,True,False,False,LT,-7.681,0.259,-0.025,0.176
1,0.2,30,FSlin,Gauss-Newton,0.07,True,False,False,ID,-9.642,0.29,0.858,0.064
2,0.2,30,FSlin,Gauss-Newton,0.07,True,False,False,LS,-7.63,0.256,0.274,0.146
0,0.2,30,FSlin,Gauss-Newton,0.07,False,True,True,LT,-6.804,0.244,0.218,0.152
1,0.2,30,FSlin,Gauss-Newton,0.07,False,True,True,ID,-9.613,0.282,0.982,0.023
2,0.2,30,FSlin,Gauss-Newton,0.07,False,True,True,LS,-7.057,0.244,0.444,0.13
0,0.2,30,FSlin,Gauss-Newton,0.07,False,True,False,LT,-6.804,0.244,0.218,0.152
1,0.2,30,FSlin,Gauss-Newton,0.07,False,True,False,ID,-9.613,0.282,0.982,0.023
2,0.2,30,FSlin,Gauss-Newton,0.07,False,True,False,LS,-7.057,0.244,0.444,0.13
0,0.2,30,FSlin,Gauss-Newton,0.07,False,False,True,LT,-6.804,0.244,0.218,0.152
1,0.2,30,FSlin,Gauss-Newton,0.07,False,False,True,ID,-9.613,0.282,0.982,0.023
2,0.2,30,FSlin,Gauss-Newton,0.07,False,False,True,LS,-7.057,0.244,0.444,0.13
0,0.2,30,FSlin,Gauss-Newton,0.07,False,False,False,LT,-6.804,0.244,0.218,0.152
1,0.2,30,FSlin,Gauss-Newton,0.07,False,False,False,ID,-9.613,0.282,0.982,0.023
2,0.2,30,FSlin,Gauss-Newton,0.07,False,False,False,LS,-7.057,0.244,0.444,0.13
0,0.2,30,FSlin,Gauss-Newton,0.2,True,True,True,LT,-7.984,0.26,0.037,0.171
1,0.2,30,FSlin,Gauss-Newton,0.2,True,True,True,ID,-9.898,0.29,0.843,0.067
2,0.2,30,FSlin,Gauss-Newton,0.2,True,True,True,LS,-7.812,0.254,0.332,0.14
0,0.2,30,FSlin,Gauss-Newton,0.2,True,True,False,LT,-7.984,0.26,0.037,0.171
1,0.2,30,FSlin,Gauss-Newton,0.2,True,True,False,ID,-9.898,0.29,0.843,0.067
2,0.2,30,FSlin,Gauss-Newton,0.2,True,True,False,LS,-7.812,0.254,0.332,0.14
0,0.2,30,FSlin,Gauss-Newton,0.2,True,False,True,LT,-7.984,0.26,0.037,0.171
1,0.2,30,FSlin,Gauss-Newton,0.2,True,False,True,ID,-9.898,0.29,0.843,0.067
2,0.2,30,FSlin,Gauss-Newton,0.2,True,False,True,LS,-7.812,0.254,0.332,0.14
0,0.2,30,FSlin,Gauss-Newton,0.2,True,False,False,LT,-7.984,0.26,0.037,0.171
1,0.2,30,FSlin,Gauss-Newton,0.2,True,False,False,ID,-9.898,0.29,0.843,0.067
2,0.2,30,FSlin,Gauss-Newton,0.2,True,False,False,LS,-7.812,0.254,0.332,0.14
0,0.2,30,FSlin,Gauss-Newton,0.2,False,True,True,LT,-7.258,0.251,0.12,0.162
1,0.2,30,FSlin,Gauss-Newton,0.2,False,True,True,ID,-9.494,0.281,0.935,0.043
2,0.2,30,FSlin,Gauss-Newton,0.2,False,True,True,LS,-7.068,0.245,0.382,0.134
0,0.2,30,FSlin,Gauss-Newton,0.2,False,True,False,LT,-7.258,0.251,0.12,0.162
1,0.2,30,FSlin,Gauss-Newton,0.2,False,True,False,ID,-9.494,0.281,0.935,0.043
2,0.2,30,FSlin,Gauss-Newton,0.2,False,True,False,LS,-7.068,0.245,0.382,0.134
0,0.2,30,FSlin,Gauss-Newton,0.2,False,False,True,LT,-7.258,0.251,0.12,0.162
1,0.2,30,FSlin,Gauss-Newton,0.2,False,False,True,ID,-9.494,0.281,0.935,0.043
2,0.2,30,FSlin,Gauss-Newton,0.2,False,False,True,LS,-7.068,0.245,0.382,0.134
0,0.2,30,FSlin,Gauss-Newton,0.2,False,False,False,LT,-7.258,0.251,0.12,0.162
1,0.2,30,FSlin,Gauss-Newton,0.2,False,False,False,ID,-9.494,0.281,0.935,0.043
2,0.2,30,FSlin,Gauss-Newton,0.2,False,False,False,LS,-7.068,0.245,0.382,0.134
0,0.2,30,FSlin,ROPE,0.01,True,True,True,LT,-3.27,0.182,-1.104,0.244
1,0.2,30,FSlin,ROPE,0.01,True,True,True,ID,-5.62,0.225,-0.155,0.182
2,0.2,30,FSlin,ROPE,0.01,True,True,True,LS,-2.182,0.161,-0.314,0.194
0,0.2,30,FSlin,ROPE,0.01,True,True,False,LT,-4.7,0.212,0.216,0.153
1,0.2,30,FSlin,ROPE,0.01,True,True,False,ID,-8.164,0.265,0.774,0.082
2,0.2,30,FSlin,ROPE,0.01,True,True,False,LS,-6.47,0.239,0.482,0.124
0,0.2,30,FSlin,ROPE,0.01,True,False,True,LT,-2.318,0.157,-1.015,0.245
1,0.2,30,FSlin,ROPE,0.01,True,False,True,ID,-4.398,0.206,-0.146,0.182
2,0.2,30,FSlin,ROPE,0.01,True,False,True,LS,-1.76,0.144,-0.332,0.198
0,0.2,30,FSlin,ROPE,0.01,True,False,False,LT,-5.195,0.226,0.143,0.159
1,0.2,30,FSlin,ROPE,0.01,True,False,False,ID,-8.881,0.275,0.64,0.099
2,0.2,30,FSlin,ROPE,0.01,True,False,False,LS,-7.028,0.245,0.428,0.128
0,0.2,30,FSlin,ROPE,0.01,False,True,True,LT,-3.308,0.178,-0.876,0.236
1,0.2,30,FSlin,ROPE,0.01,False,True,True,ID,-4.702,0.213,0.05,0.166
2,0.2,30,FSlin,ROPE,0.01,False,True,True,LS,-2.489,0.161,-0.2,0.188
0,0.2,30,FSlin,ROPE,0.01,False,True,False,LT,-5.198,0.214,0.242,0.146
1,0.2,30,FSlin,ROPE,0.01,False,True,False,ID,-8.67,0.271,0.838,0.071
2,0.2,30,FSlin,ROPE,0.01,False,True,False,LS,-6.764,0.242,0.505,0.12
0,0.2,30,FSlin,ROPE,0.01,False,False,True,LT,-2.498,0.16,-0.867,0.238
1,0.2,30,FSlin,ROPE,0.01,False,False,True,ID,-4.287,0.202,0.03,0.172
2,0.2,30,FSlin,ROPE,0.01,False,False,True,LS,-1.72,0.144,-0.206,0.19
0,0.2,30,FSlin,ROPE,0.01,False,False,False,LT,-5.366,0.218,0.144,0.16
1,0.2,30,FSlin,ROPE,0.01,False,False,False,ID,-8.79,0.27,0.8,0.077
2,0.2,30,FSlin,ROPE,0.01,False,False,False,LS,-7.036,0.24,0.444,0.131
0,0.2,30,FSlin,ROPE,0.07,True,True,True,LT,-3.232,0.178,-0.976,0.239
1,0.2,30,FSlin,ROPE,0.07,True,True,True,ID,-4.973,0.219,-0.172,0.182
2,0.2,30,FSlin,ROPE,0.07,True,True,True,LS,-2.393,0.16,-0.236,0.191
0,0.2,30,FSlin,ROPE,0.07,True,True,False,LT,-4.914,0.212,0.19,0.154
1,0.2,30,FSlin,ROPE,0.07,True,True,False,ID,-8.194,0.262,0.829,0.072
2,0.2,30,FSlin,ROPE,0.07,True,True,False,LS,-6.595,0.241,0.47,0.126
0,0.2,30,FSlin,ROPE,0.07,True,False,True,LT,-3.522,0.187,-1.015,0.244
1,0.2,30,FSlin,ROPE,0.07,True,False,True,ID,-5.305,0.224,-0.15,0.185
2,0.2,30,FSlin,ROPE,0.07,True,False,True,LS,-2.524,0.164,-0.252,0.192
0,0.2,30,FSlin,ROPE,0.07,True,False,False,LT,-4.688,0.213,0.1,0.16
1,0.2,30,FSlin,ROPE,0.07,True,False,False,ID,-8.279,0.267,0.771,0.081
2,0.2,30,FSlin,ROPE,0.07,True,False,False,LS,-6.268,0.236,0.436,0.128
0,0.2,30,FSlin,ROPE,0.07,False,True,True,LT,-3.002,0.174,-0.904,0.234
1,0.2,30,FSlin,ROPE,0.07,False,True,True,ID,-4.752,0.212,0.012,0.17
2,0.2,30,FSlin,ROPE,0.07,False,True,True,LS,-2.245,0.157,-0.163,0.184
0,0.2,30,FSlin,ROPE,0.07,False,True,False,LT,-4.935,0.212,0.216,0.153
1,0.2,30,FSlin,ROPE,0.07,False,True,False,ID,-8.063,0.261,0.801,0.076
2,0.2,30,FSlin,ROPE,0.07,False,True,False,LS,-6.014,0.236,0.492,0.123
0,0.2,30,FSlin,ROPE,0.07,False,False,True,LT,-2.627,0.168,-0.826,0.233
1,0.2,30,FSlin,ROPE,0.07,False,False,True,ID,-4.976,0.221,-0.026,0.173
2,0.2,30,FSlin,ROPE,0.07,False,False,True,LS,-2.016,0.149,-0.111,0.182
0,0.2,30,FSlin,ROPE,0.07,False,False,False,LT,-4.68,0.211,0.339,0.142
1,0.2,30,FSlin,ROPE,0.07,False,False,False,ID,-8.518,0.266,0.816,0.074
2,0.2,30,FSlin,ROPE,0.07,False,False,False,LS,-6.462,0.235,0.582,0.108
0,0.2,30,FSlin,ROPE,0.2,True,True,True,LT,-3.045,0.178,-1.114,0.248
1,0.2,30,FSlin,ROPE,0.2,True,True,True,ID,-5.697,0.231,-0.339,0.194
2,0.2,30,FSlin,ROPE,0.2,True,True,True,LS,-2.098,0.153,-0.295,0.195
0,0.2,30,FSlin,ROPE,0.2,True,True,False,LT,-4.767,0.212,0.094,0.164
1,0.2,30,FSlin,ROPE,0.2,True,True,False,ID,-8.062,0.262,0.624,0.108
2,0.2,30,FSlin,ROPE,0.2,True,True,False,LS,-5.759,0.23,0.462,0.125
0,0.2,30,FSlin,ROPE,0.2,True,False,True,LT,-2.584,0.168,-0.81,0.229
1,0.2,30,FSlin,ROPE,0.2,True,False,True,ID,-4.986,0.217,0.005,0.172
2,0.2,30,FSlin,ROPE,0.2,True,False,True,LS,-1.95,0.152,-0.124,0.18
0,0.2,30,FSlin,ROPE,0.2,True,False,False,LT,-4.678,0.212,0.244,0.152
1,0.2,30,FSlin,ROPE,0.2,True,False,False,ID,-8.552,0.27,0.742,0.088
2,0.2,30,FSlin,ROPE,0.2,True,False,False,LS,-5.911,0.232,0.53,0.118
0,0.2,30,FSlin,ROPE,0.2,False,True,True,LT,-2.962,0.172,-1.184,0.254
1,0.2,30,FSlin,ROPE,0.2,False,True,True,ID,-5.297,0.226,-0.377,0.202
2,0.2,30,FSlin,ROPE,0.2,False,True,True,LS,-1.825,0.146,-0.415,0.204
