ID,easting,northing,z,Resistivity(ohm.m)
44,41673.337,204300.158,-4.4,1.630925
44,41673.337,204300.158,-4.2,1.678633333
44,41673.337,204300.158,-4.1,1.77503
44,41673.337,204300.158,-4,1.72494
44,41673.337,204300.158,-3.9,1.71849
44,41673.337,204300.158,-3.8,1.925513333
44,41673.337,204300.158,-3.7,1.77708
44,41673.337,204300.158,-3.6,1.89154
44,41673.337,204300.158,-3.5,2.00793
44,41673.337,204300.158,-3.4,2.017475
44,41673.337,204300.158,-3.3,1.960575
44,41673.337,204300.158,-3.2,2.126536667
44,41673.337,204300.158,-3.1,1.87945
44,41673.337,204300.158,-3,2.08024
44,41673.337,204300.158,-2.9,2.240075
44,41673.337,204300.158,-2.8,1.98271
44,41673.337,204300.158,-2.7,2.207686667
44,41673.337,204300.158,-2.6,2.28317
44,41673.337,204300.158,-2.5,2.27072
44,41673.337,204300.158,-2.4,2.2292325
44,41673.337,204300.158,-2.3,2.172355
44,41673.337,204300.158,-2.2,2.16094
44,41673.337,204300.158,-2.1,2.210155
44,41673.337,204300.158,-2,2.2544
44,41673.337,204300.158,-1.8,2.2776125
44,41673.337,204300.158,-1.7,2.244405
44,41673.337,204300.158,-1.6,2.25492
44,41673.337,204300.158,-1.5,2.415755
44,41673.337,204300.158,-1.4,2.78995
44,41673.337,204300.158,-1.3,2.884
44,41673.337,204300.158,-1.2,3.26368
44,41673.337,204300.158,-1.1,3.725905
44,41673.337,204300.158,-1,4.63139
44,41673.337,204300.158,-0.9,5.657045
44,41673.337,204300.158,-0.8,6.941326667
44,41673.337,204300.158,-0.7,8.420996667
44,41673.337,204300.158,-0.6,11.017435
44,41673.337,204300.158,-0.5,14.101344
44,41673.337,204300.158,-0.4,20.48123333
44,41673.337,204300.158,-0.3,20.066588
44,41673.337,204300.158,-0.1,27.48918778
45,41673.529,204299.697,-4.9,1.46366
45,41673.529,204299.697,-4.7,1.46847
45,41673.529,204299.697,-4.5,1.52084
45,41673.529,204299.697,-4.4,1.58698
45,41673.529,204299.697,-4.3,1.54531
45,41673.529,204299.697,-4.2,1.63724
45,41673.529,204299.697,-4.1,1.616996667
45,41673.529,204299.697,-4,1.64719
45,41673.529,204299.697,-3.9,1.71849
45,41673.529,204299.697,-3.8,1.625065
45,41673.529,204299.697,-3.7,1.705835
45,41673.529,204299.697,-3.6,1.806495
45,41673.529,204299.697,-3.5,1.65603
45,41673.529,204299.697,-3.4,1.80241
45,41673.529,204299.697,-3.3,1.85652
45,41673.529,204299.697,-3.2,1.873025
45,41673.529,204299.697,-3.1,1.77785
45,41673.529,204299.697,-3,1.942763333
45,41673.529,204299.697,-2.9,1.67428
45,41673.529,204299.697,-2.8,1.841923333
45,41673.529,204299.697,-2.7,2.0499
45,41673.529,204299.697,-2.6,1.71988
45,41673.529,204299.697,-2.5,1.91538
45,41673.529,204299.697,-2.4,2.074405
45,41673.529,204299.697,-2.3,1.861025
45,41673.529,204299.697,-2.2,1.901903333
45,41673.529,204299.697,-2.1,2.03081
45,41673.529,204299.697,-2,1.845266667
45,41673.529,204299.697,-1.9,1.78658
45,41673.529,204299.697,-1.8,2.074796667
45,41673.529,204299.697,-1.7,1.894395
45,41673.529,204299.697,-1.6,2.0888925
45,41673.529,204299.697,-1.5,2.246725
45,41673.529,204299.697,-1.4,2.12118
45,41673.529,204299.697,-1.3,2.582056667
45,41673.529,204299.697,-1.2,2.737266667
45,41673.529,204299.697,-1.1,3.455205
45,41673.529,204299.697,-1,4.43798
45,41673.529,204299.697,-0.9,4.331395
45,41673.529,204299.697,-0.8,6.47619
45,41673.529,204299.697,-0.7,8.11435
45,41673.529,204299.697,-0.6,10.95796
45,41673.529,204299.697,-0.5,14.55119667
45,41673.529,204299.697,-0.4,19.301585
45,41673.529,204299.697,-0.3,22.79238
45,41673.529,204299.697,-0.1,25.75868125
46,41673.721,204299.235,-4.9,1.411856667
46,41673.721,204299.235,-4.8,1.40801
46,41673.721,204299.235,-4.7,1.44438
46,41673.721,204299.235,-4.5,1.46209
46,41673.721,204299.235,-4.4,1.52578
46,41673.721,204299.235,-4.3,1.54531
46,41673.721,204299.235,-4.2,1.51023
46,41673.721,204299.235,-4.1,1.529125
46,41673.721,204299.235,-4,1.63473
46,41673.721,204299.235,-3.9,1.52269
46,41673.721,204299.235,-3.8,1.5794725
46,41673.721,204299.235,-3.7,1.63459
46,41673.721,204299.235,-3.6,1.57231
46,41673.721,204299.235,-3.5,1.60188
46,41673.721,204299.235,-3.4,1.702823333
46,41673.721,204299.235,-3.3,1.55436
46,41673.721,204299.235,-3.2,1.647976667
46,41673.721,204299.235,-3.1,1.67625
46,41673.721,204299.235,-3,1.696035
46,41673.721,204299.235,-2.9,1.61439
46,41673.721,204299.235,-2.8,1.720883333
46,41673.721,204299.235,-2.7,1.89171
46,41673.721,204299.235,-2.6,1.631606667
46,41673.721,204299.235,-2.5,1.772536667
46,41673.721,204299.235,-2.4,1.55539
46,41673.721,204299.235,-2.3,1.658803333
46,41673.721,204299.235,-2.2,1.772385
46,41673.721,204299.235,-2.1,1.5687
46,41673.721,204299.235,-2,1.6769375
46,41673.721,204299.235,-1.9,1.78658
46,41673.721,204299.235,-1.8,1.77777
46,41673.721,204299.235,-1.7,1.693046667
46,41673.721,204299.235,-1.6,1.922865
46,41673.721,204299.235,-1.5,1.759895
46,41673.721,204299.235,-1.4,2.047935
46,41673.721,204299.235,-1.3,2.202295
46,41673.721,204299.235,-1.2,2.425295
46,41673.721,204299.235,-1.1,3.184505
46,41673.721,204299.235,-1,2.91363
46,41673.721,204299.235,-0.9,3.96434
46,41673.721,204299.235,-0.8,4.909825
46,41673.721,204299.235,-0.7,6.429153333
46,41673.721,204299.235,-0.6,9.527065
46,41673.721,204299.235,-0.5,11.3160475
46,41673.721,204299.235,-0.4,16.89737
46,41673.721,204299.235,-0.3,19.89917
46,41673.721,204299.235,-0.1,24.73334875
47,41673.912,204298.773,-4.9,1.389906667
47,41673.912,204298.773,-4.8,1.39899
47,41673.912,204298.773,-4.6,1.408765
47,41673.912,204298.773,-4.5,1.43378
47,41673.912,204298.773,-4.4,1.4765
47,41673.912,204298.773,-4.3,1.45167
47,41673.912,204298.773,-4.2,1.479245
47,41673.912,204298.773,-4.1,1.491895
47,41673.912,204298.773,-4,1.46671
47,41673.912,204298.773,-3.9,1.498486667
47,41673.912,204298.773,-3.8,1.53388
47,41673.912,204298.773,-3.7,1.49635
47,41673.912,204298.773,-3.6,1.531276667
47,41673.912,204298.773,-3.5,1.529325
47,41673.912,204298.773,-3.4,1.61619
47,41673.912,204298.773,-3.3,1.53144
47,41673.912,204298.773,-3.2,1.581796667
47,41673.912,204298.773,-3.1,1.53051
47,41673.912,204298.773,-3,1.561295
47,41673.912,204298.773,-2.9,1.543445
47,41673.912,204298.773,-2.8,1.578365
47,41673.912,204298.773,-2.7,1.54943
47,41673.912,204298.773,-2.6,1.5708
47,41673.912,204298.773,-2.5,1.64852
47,41673.912,204298.773,-2.4,1.54769
47,41673.912,204298.773,-2.3,1.581773333
47,41673.912,204298.773,-2.2,1.56658
47,41673.912,204298.773,-2.1,1.556806667
47,41673.912,204298.773,-2,1.579755
47,41673.912,204298.773,-1.9,1.59708
47,41673.912,204298.773,-1.8,1.606363333
47,41673.912,204298.773,-1.7,1.663325
47,41673.912,204298.773,-1.6,1.71583
47,41673.912,204298.773,-1.5,1.7837575
47,41673.912,204298.773,-1.4,1.96644
47,41673.912,204298.773,-1.3,2.11945
47,41673.912,204298.773,-1.2,2.30765
47,41673.912,204298.773,-1.1,2.77197
47,41673.912,204298.773,-1,3.0515025
47,41673.912,204298.773,-0.9,3.849873333
47,41673.912,204298.773,-0.8,4.822353333
47,41673.912,204298.773,-0.7,5.77976
47,41673.912,204298.773,-0.6,9.07853
47,41673.912,204298.773,-0.5,12.355382
47,41673.912,204298.773,-0.4,17.98811
47,41673.912,204298.773,-0.3,21.44005667
47,41673.912,204298.773,-0.1,32.61997875
48,41674.104,204298.311,-4.9,1.381755
48,41674.104,204298.311,-4.8,1.395123333
48,41674.104,204298.311,-4.6,1.408765
48,41674.104,204298.311,-4.5,1.432275
48,41674.104,204298.311,-4.4,1.436595
48,41674.104,204298.311,-4.3,1.45167
48,41674.104,204298.311,-4.2,1.44826
48,41674.104,204298.311,-4.1,1.46581
48,41674.104,204298.311,-4,1.475486667
48,41674.104,204298.311,-3.9,1.486385
48,41674.104,204298.311,-3.8,1.51287
48,41674.104,204298.311,-3.7,1.500713333
48,41674.104,204298.311,-3.6,1.51076
48,41674.104,204298.311,-3.5,1.523645
48,41674.104,204298.311,-3.4,1.51567
48,41674.104,204298.311,-3.3,1.524236667
48,41674.104,204298.311,-3.2,1.53544
48,41674.104,204298.311,-3.1,1.557486667
48,41674.104,204298.311,-3,1.54226
48,41674.104,204298.311,-2.9,1.575025
48,41674.104,204298.311,-2.8,1.54986
48,41674.104,204298.311,-2.7,1.566316667
48,41674.104,204298.311,-2.6,1.58147
48,41674.104,204298.311,-2.5,1.56368
48,41674.104,204298.311,-2.4,1.56322
48,41674.104,204298.311,-2.3,1.53897
48,41674.104,204298.311,-2.2,1.63123
48,41674.104,204298.311,-2.1,1.57068
48,41674.104,204298.311,-2,1.75056
48,41674.104,204298.311,-1.9,1.66315
48,41674.104,204298.311,-1.8,1.616966667
48,41674.104,204298.311,-1.7,1.83564
48,41674.104,204298.311,-1.6,1.784136667
48,41674.104,204298.311,-1.5,1.80762
48,41674.104,204298.311,-1.4,2.16357
48,41674.104,204298.311,-1.3,2.2696275
48,41674.104,204298.311,-1.2,2.80355
48,41674.104,204298.311,-1.1,2.9588625
48,41674.104,204298.311,-1,3.189375
48,41674.104,204298.311,-0.9,4.3382025
48,41674.104,204298.311,-0.8,4.980763333
48,41674.104,204298.311,-0.7,6.975766667
48,41674.104,204298.311,-0.6,9.2757775
48,41674.104,204298.311,-0.5,14.45013
48,41674.104,204298.311,-0.4,18.94529667
48,41674.104,204298.311,-0.3,26.92782625
48,41674.104,204298.311,-0.1,35.20538875
49,41674.296,204297.849,-4.9,1.39397
49,41674.296,204297.849,-4.8,1.408006667
49,41674.296,204297.849,-4.5,1.447175
49,41674.296,204297.849,-4.4,1.443886667
49,41674.296,204297.849,-4.2,1.48622
49,41674.296,204297.849,-4.1,1.491445
49,41674.296,204297.849,-4,1.479875
49,41674.296,204297.849,-3.9,1.54826
49,41674.296,204297.849,-3.8,1.51287
49,41674.296,204297.849,-3.7,1.516566667
49,41674.296,204297.849,-3.5,1.577393333
49,41674.296,204297.849,-3.4,1.54234
49,41674.296,204297.849,-3.3,1.53275
49,41674.296,204297.849,-3.2,1.63089
49,41674.296,204297.849,-3.1,1.59691
49,41674.296,204297.849,-3,1.54605
49,41674.296,204297.849,-2.9,1.65411
49,41674.296,204297.849,-2.8,1.616765
49,41674.296,204297.849,-2.7,1.57476
49,41674.296,204297.849,-2.6,1.66848
49,41674.296,204297.849,-2.5,1.67688
49,41674.296,204297.849,-2.4,1.71948
49,41674.296,204297.849,-2.3,1.72573
49,41674.296,204297.849,-2.2,1.711063333
49,41674.296,204297.849,-2.1,1.61032
49,41674.296,204297.849,-2,1.862766667
49,41674.296,204297.849,-1.9,1.74488
49,41674.296,204297.849,-1.8,1.796445
49,41674.296,204297.849,-1.7,1.94702
49,41674.296,204297.849,-1.6,1.861073333
49,41674.296,204297.849,-1.5,2.179695
49,41674.296,204297.849,-1.4,2.225156667
49,41674.296,204297.849,-1.3,2.400765
49,41674.296,204297.849,-1.2,2.74028
49,41674.296,204297.849,-1.1,2.9815975
49,41674.296,204297.849,-1,3.59335
49,41674.296,204297.849,-0.9,4.277588
49,41674.296,204297.849,-0.8,5.2141
49,41674.296,204297.849,-0.7,6.7677625
49,41674.296,204297.849,-0.6,8.36198
49,41674.296,204297.849,-0.5,12.7182125
49,41674.296,204297.849,-0.4,17.250195
49,41674.296,204297.849,-0.3,25.16936429
49,41674.296,204297.849,-0.1,29.23634375
50,41674.488,204297.388,-4.9,1.415135
50,41674.488,204297.388,-4.8,1.442335
50,41674.488,204297.388,-4.6,1.49724
50,41674.488,204297.388,-4.5,1.46043
50,41674.488,204297.388,-4.4,1.489753333
50,41674.488,204297.388,-4.2,1.51856
50,41674.488,204297.388,-4.1,1.53431
50,41674.488,204297.388,-3.9,1.568085
50,41674.488,204297.388,-3.8,1.606445
50,41674.488,204297.388,-3.7,1.54391
50,41674.488,204297.388,-3.6,1.649145
50,41674.488,204297.388,-3.5,1.622713333
50,41674.488,204297.388,-3.4,1.56901
50,41674.488,204297.388,-3.3,1.72185
50,41674.488,204297.388,-3.2,1.68826
50,41674.488,204297.388,-3.1,1.64878
50,41674.488,204297.388,-3,1.801045
50,41674.488,204297.388,-2.9,1.758616667
50,41674.488,204297.388,-2.8,1.67095
50,41674.488,204297.388,-2.7,1.85003
50,41674.488,204297.388,-2.6,1.796415
50,41674.488,204297.388,-2.5,1.73348
50,41674.488,204297.388,-2.4,1.89138
50,41674.488,204297.388,-2.3,1.891903333
50,41674.488,204297.388,-2.2,1.9552
50,41674.488,204297.388,-2.1,1.99473
50,41674.488,204297.388,-2,1.977176667
50,41674.488,204297.388,-1.9,2.018975
50,41674.488,204297.388,-1.8,2.104766667
50,41674.488,204297.388,-1.7,2.125885
50,41674.488,204297.388,-1.6,2.153815
50,41674.488,204297.388,-1.5,2.3267075
50,41674.488,204297.388,-1.4,2.28944
50,41674.488,204297.388,-1.3,2.805305
50,41674.488,204297.388,-1.2,2.7992825
50,41674.488,204297.388,-1.1,3.30047
50,41674.488,204297.388,-1,3.9246775
50,41674.488,204297.388,-0.9,4.19509
50,41674.488,204297.388,-0.8,5.813795
50,41674.488,204297.388,-0.7,6.3439475
50,41674.488,204297.388,-0.6,8.554116667
50,41674.488,204297.388,-0.5,10.91844
50,41674.488,204297.388,-0.4,14.70516
50,41674.488,204297.388,-0.3,17.8891975
50,41674.488,204297.388,-0.2,21.32154
50,41674.488,204297.388,-0.1,24.31226444
51,41674.679,204296.926,-4.9,1.447043333
51,41674.679,204296.926,-4.8,1.46436
51,41674.679,204296.926,-4.6,1.50148
51,41674.679,204296.926,-4.5,1.52378
51,41674.679,204296.926,-4.4,1.505395
51,41674.679,204296.926,-4.3,1.57136
51,41674.679,204296.926,-4.2,1.565
51,41674.679,204296.926,-4.1,1.55154
51,41674.679,204296.926,-4,1.639445
51,41674.679,204296.926,-3.9,1.625195
51,41674.679,204296.926,-3.8,1.606445
51,41674.679,204296.926,-3.7,1.71035
51,41674.679,204296.926,-3.6,1.6910975
51,41674.679,204296.926,-3.5,1.67233
51,41674.679,204296.926,-3.4,1.7866
51,41674.679,204296.926,-3.3,1.76949
51,41674.679,204296.926,-3.2,1.74563
51,41674.679,204296.926,-3.1,1.87774
51,41674.679,204296.926,-3,1.8525925
51,41674.679,204296.926,-2.9,1.792645
51,41674.679,204296.926,-2.8,1.95557
51,41674.679,204296.926,-2.7,1.90185
51,41674.679,204296.926,-2.6,1.92092
51,41674.679,204296.926,-2.5,2.052575
51,41674.679,204296.926,-2.4,2.019275
51,41674.679,204296.926,-2.3,1.97499
51,41674.679,204296.926,-2.2,2.13755
51,41674.679,204296.926,-2.1,2.134053333
51,41674.679,204296.926,-2,2.20625
51,41674.679,204296.926,-1.9,2.242765
51,41674.679,204296.926,-1.8,2.250663333
51,41674.679,204296.926,-1.7,2.19337
51,41674.679,204296.926,-1.6,2.465213333
51,41674.679,204296.926,-1.5,2.53353
51,41674.679,204296.926,-1.4,3.03699
51,41674.679,204296.926,-1.3,3.109928
51,41674.679,204296.926,-1.2,3.03956
51,41674.679,204296.926,-1.1,3.9978375
51,41674.679,204296.926,-1,4.33052
51,41674.679,204296.926,-0.9,6.02354
51,41674.679,204296.926,-0.8,6.4508375
51,41674.679,204296.926,-0.7,8.058693333
51,41674.679,204296.926,-0.6,11.12449
51,41674.679,204296.926,-0.5,11.72082333
51,41674.679,204296.926,-0.4,19.96414667
51,41674.679,204296.926,-0.3,19.76651333
51,41674.679,204296.926,-0.2,21.70743333
51,41674.679,204296.926,-0.1,23.59496286
52,41674.871,204296.464,-4.9,1.46612
52,41674.871,204296.464,-4.8,1.48136
52,41674.871,204296.464,-4.6,1.51356
52,41674.871,204296.464,-4.5,1.54688
52,41674.871,204296.464,-4.4,1.58274
52,41674.871,204296.464,-4.3,1.589045
52,41674.871,204296.464,-4.2,1.604706667
52,41674.871,204296.464,-4.1,1.63865
52,41674.871,204296.464,-4,1.655223333
52,41674.871,204296.464,-3.9,1.677135
52,41674.871,204296.464,-3.8,1.7287
52,41674.871,204296.464,-3.7,1.72179
52,41674.871,204296.464,-3.6,1.74086
52,41674.871,204296.464,-3.4,1.801675
52,41674.871,204296.464,-3.3,1.82574
52,41674.871,204296.464,-3.2,1.87921
52,41674.871,204296.464,-3.1,1.895363333
52,41674.871,204296.464,-3,1.90414
52,41674.871,204296.464,-2.9,1.97336
52,41674.871,204296.464,-2.8,1.96898
52,41674.871,204296.464,-2.7,2.008245
52,41674.871,204296.464,-2.6,2.016665
52,41674.871,204296.464,-2.5,2.062656667
52,41674.871,204296.464,-2.4,2.10171
52,41674.871,204296.464,-2.3,2.14151
52,41674.871,204296.464,-2.2,2.183896667
52,41674.871,204296.464,-2.1,2.203715
52,41674.871,204296.464,-2,2.29982
52,41674.871,204296.464,-1.9,2.311686667
52,41674.871,204296.464,-1.8,2.37422
52,41674.871,204296.464,-1.7,2.50848
52,41674.871,204296.464,-1.6,2.5604025
52,41674.871,204296.464,-1.5,2.65315
52,41674.871,204296.464,-1.4,2.970306667
52,41674.871,204296.464,-1.3,3.270548
52,41674.871,204296.464,-1.2,3.644153333
52,41674.871,204296.464,-1.1,4.07553
52,41674.871,204296.464,-1,4.47955
52,41674.871,204296.464,-0.9,5.707566667
52,41674.871,204296.464,-0.8,6.6735275
52,41674.871,204296.464,-0.7,9.583066667
52,41674.871,204296.464,-0.6,11.74574
52,41674.871,204296.464,-0.5,16.8693625
52,41674.871,204296.464,-0.4,20.7112775
52,41674.871,204296.464,-0.3,24.64678333
52,41674.871,204296.464,-0.2,30.51390667
52,41674.871,204296.464,-0.1,26.285365
52,41674.871,204296.464,0,19.73353
53,41675.063,204296.002,-4.9,1.488755
53,41675.063,204296.002,-4.8,1.503613333
53,41675.063,204296.002,-4.6,1.5214
53,41675.063,204296.002,-4.5,1.56289
53,41675.063,204296.002,-4.4,1.578245
53,41675.063,204296.002,-4.3,1.60673
53,41675.063,204296.002,-4.2,1.620755
53,41675.063,204296.002,-4.1,1.64296
53,41675.063,204296.002,-4,1.68678
53,41675.063,204296.002,-3.9,1.696415
53,41675.063,204296.002,-3.8,1.720135
53,41675.063,204296.002,-3.7,1.73678
53,41675.063,204296.002,-3.6,1.75703
53,41675.063,204296.002,-3.5,1.79
53,41675.063,204296.002,-3.4,1.810486667
53,41675.063,204296.002,-3.3,1.83435
53,41675.063,204296.002,-3.2,1.855066667
53,41675.063,204296.002,-3.1,1.89865
53,41675.063,204296.002,-2.9,1.954495
53,41675.063,204296.002,-2.8,1.96413
53,41675.063,204296.002,-2.7,1.989335
53,41675.063,204296.002,-2.6,2.05278
53,41675.063,204296.002,-2.5,2.052595
53,41675.063,204296.002,-2.4,2.11065
53,41675.063,204296.002,-2.3,2.084746667
53,41675.063,204296.002,-2.2,2.171316667
53,41675.063,204296.002,-2.1,2.09898
53,41675.063,204296.002,-2,2.222393333
53,41675.063,204296.002,-1.9,2.322605
53,41675.063,204296.002,-1.8,2.353085
53,41675.063,204296.002,-1.7,2.470505
53,41675.063,204296.002,-1.6,2.60348
53,41675.063,204296.002,-1.5,2.67074
53,41675.063,204296.002,-1.4,2.8896075
53,41675.063,204296.002,-1.3,3.225513333
53,41675.063,204296.002,-1.2,3.608
53,41675.063,204296.002,-1.1,3.960115
53,41675.063,204296.002,-1,4.7669
53,41675.063,204296.002,-0.9,5.430262
53,41675.063,204296.002,-0.8,6.83453
53,41675.063,204296.002,-0.7,8.860056
53,41675.063,204296.002,-0.6,12.30620333
53,41675.063,204296.002,-0.5,16.285136
53,41675.063,204296.002,-0.4,22.95267
53,41675.063,204296.002,-0.3,23.31695333
53,41675.063,204296.002,-0.2,34.53125
53,41675.063,204296.002,-0.1,31.57800875
53,41675.063,204296.002,0,19.73353
54,41675.255,204295.541,-4.9,1.49228
54,41675.255,204295.541,-4.8,1.50796
54,41675.255,204295.541,-4.6,1.541885
54,41675.255,204295.541,-4.5,1.558295
54,41675.255,204295.541,-4.4,1.57375
54,41675.255,204295.541,-4.2,1.607746667
54,41675.255,204295.541,-4.1,1.639025
54,41675.255,204295.541,-3.9,1.67436
54,41675.255,204295.541,-3.8,1.69604
54,41675.255,204295.541,-3.7,1.74033
54,41675.255,204295.541,-3.6,1.73846
54,41675.255,204295.541,-3.5,1.754806667
54,41675.255,204295.541,-3.4,1.79796
54,41675.255,204295.541,-3.3,1.77182
54,41675.255,204295.541,-3.2,1.824293333
54,41675.255,204295.541,-3.1,1.8876
54,41675.255,204295.541,-3,1.848285
54,41675.255,204295.541,-2.9,1.899355
54,41675.255,204295.541,-2.8,1.955
54,41675.255,204295.541,-2.7,1.930145
54,41675.255,204295.541,-2.6,1.948343333
54,41675.255,204295.541,-2.5,2.02237
54,41675.255,204295.541,-2.4,1.936155
54,41675.255,204295.541,-2.3,2.021313333
54,41675.255,204295.541,-2.2,2.13304
54,41675.255,204295.541,-2.1,2.02309
54,41675.255,204295.541,-2,2.15538
54,41675.255,204295.541,-1.9,2.05963
54,41675.255,204295.541,-1.8,2.268495
54,41675.255,204295.541,-1.7,2.371885
54,41675.255,204295.541,-1.6,2.4688
54,41675.255,204295.541,-1.5,2.597283333
54,41675.255,204295.541,-1.4,2.84225
54,41675.255,204295.541,-1.3,3.193845
54,41675.255,204295.541,-1.2,3.5213275
54,41675.255,204295.541,-1.1,4.16926
54,41675.255,204295.541,-1,4.972076667
54,41675.255,204295.541,-0.9,5.350716667
54,41675.255,204295.541,-0.8,8.558013333
54,41675.255,204295.541,-0.7,9.05737
54,41675.255,204295.541,-0.6,14.68932667
54,41675.255,204295.541,-0.5,16.0050275
54,41675.255,204295.541,-0.4,26.27307
54,41675.255,204295.541,-0.3,22.833665
54,41675.255,204295.541,-0.1,28.32509
55,41675.446,204295.079,-4.9,1.482193333
55,41675.446,204295.079,-4.8,1.496755
55,41675.446,204295.079,-4.6,1.533603333
55,41675.446,204295.079,-4.5,1.54071
55,41675.446,204295.079,-4.3,1.57185
55,41675.446,204295.079,-4.2,1.591386667
55,41675.446,204295.079,-4.1,1.63078
55,41675.446,204295.079,-4,1.59388
55,41675.446,204295.079,-3.9,1.65116
55,41675.446,204295.079,-3.8,1.666725
55,41675.446,204295.079,-3.7,1.64667
55,41675.446,204295.079,-3.6,1.70053
55,41675.446,204295.079,-3.5,1.71658
55,41675.446,204295.079,-3.4,1.69798
55,41675.446,204295.079,-3.3,1.742813333
55,41675.446,204295.079,-3.2,1.760145
55,41675.446,204295.079,-3.1,1.70434
55,41675.446,204295.079,-3,1.7979925
55,41675.446,204295.079,-2.9,1.830145
55,41675.446,204295.079,-2.8,1.75796
55,41675.446,204295.079,-2.7,1.836366667
55,41675.446,204295.079,-2.6,1.906155
55,41675.446,204295.079,-2.5,1.81807
55,41675.446,204295.079,-2.4,1.8849875
55,41675.446,204295.079,-2.3,1.95121
55,41675.446,204295.079,-2.2,1.86835
55,41675.446,204295.079,-2.1,1.953033333
55,41675.446,204295.079,-2,2.07989
55,41675.446,204295.079,-1.9,1.997303333
55,41675.446,204295.079,-1.8,2.144233333
55,41675.446,204295.079,-1.7,2.212715
55,41675.446,204295.079,-1.6,2.366765
55,41675.446,204295.079,-1.5,2.576696667
55,41675.446,204295.079,-1.4,2.98667
55,41675.446,204295.079,-1.3,3.170186667
55,41675.446,204295.079,-1.2,3.46454
55,41675.446,204295.079,-1.1,4.4793025
55,41675.446,204295.079,-1,5.1434825
55,41675.446,204295.079,-0.9,6.496803333
55,41675.446,204295.079,-0.8,8.33443
55,41675.446,204295.079,-0.7,9.20457
55,41675.446,204295.079,-0.6,14.70108333
55,41675.446,204295.079,-0.5,16.877405
55,41675.446,204295.079,-0.4,22.08937
55,41675.446,204295.079,-0.3,23.90701667
55,41675.446,204295.079,-0.1,22.70599286
