,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),Metal factor,yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N° electrode A,N° electrode B,N° electrode M,N° electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Date,Gapfiller,Synch
,Mixed / non conventional,25.00,28.50,26.50,27.00,8.52,0.038,42.85,15.279,33.788,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51,58,54,55,0,0,0,0,3,0.000,23,1,0.672,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.57,44.1,22/08/2023 16:54:27,0,0
,Mixed / non conventional,25.00,29.50,27.00,27.50,8.58,0.41,124.38,14.780,54.130,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51,60,55,56,0,0,0,0,3,0.000,38,2,0.707,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.57,44.1,22/08/2023 16:54:31,0,0
,Mixed / non conventional,25.50,27.00,26.00,26.50,24.58,0.19,-170.12,15.496,1.981,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52,55,53,54,0,0,0,0,3,0.000,1,0,0.620,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,44.6,22/08/2023 16:54:34,0,0
,Mixed / non conventional,25.50,28.00,26.50,27.00,13.37,0.79,33.51,15.804,11.138,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52,57,54,55,0,0,0,0,3,0.000,7,0,0.638,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,44.1,22/08/2023 16:54:37,0,0
,Mixed / non conventional,25.50,29.00,27.00,27.50,10.45,0.044,106.80,15.473,27.902,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52,59,55,56,0,0,0,0,3,0.000,18,1,0.657,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,44.1,22/08/2023 16:54:41,0,0
,Mixed / non conventional,26.00,27.50,26.50,27.00,24.39,0.044,31.71,15.845,2.041,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53,56,54,55,0,0,0,0,3,0.000,1,0,0.393,00.000000,00.000000,,23082201,1,0,12.78,0.0,12.55,44.1,22/08/2023 16:54:44,0,0
,Mixed / non conventional,26.00,28.50,27.00,27.50,15.63,0.42,82.39,16.170,9.748,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53,58,55,56,0,0,0,0,3,0.000,6,0,0.570,00.000000,00.000000,,23082201,1,0,12.78,0.0,12.55,44.1,22/08/2023 16:54:47,0,0
,Mixed / non conventional,26.00,29.50,27.50,28.00,9.79,0.16,23.07,15.403,29.660,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53,60,56,57,0,0,0,0,3,0.000,20,1,0.686,00.000000,00.000000,,23082201,1,0,12.75,0.0,12.55,44.1,22/08/2023 16:54:51,0,0
,Mixed / non conventional,26.50,28.00,27.00,27.50,25.73,0.067,80.22,15.909,1.942,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54,57,55,56,0,0,0,0,3,0.000,1,0,0.636,00.000000,00.000000,,23082201,1,0,12.78,0.0,12.55,44.1,22/08/2023 16:54:54,0,0
,Mixed / non conventional,26.50,29.00,27.50,28.00,13.77,0.43,5.62,15.944,10.915,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54,59,56,57,0,0,0,0,3,0.000,9,0,0.801,00.000000,00.000000,,23082201,1,0,12.78,0.0,12.55,44.6,22/08/2023 16:54:57,0,0
,Mixed / non conventional,27.00,28.50,27.50,28.00,24.09,0.18,3.15,15.813,2.062,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55,58,56,57,0,0,0,0,3,0.000,2,0,0.780,00.000000,00.000000,,23082201,1,0,12.78,0.0,12.57,44.1,22/08/2023 16:55:01,0,0
,Mixed / non conventional,27.00,29.50,28.00,28.50,11.96,0.71,-15.18,15.537,12.241,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55,60,57,58,0,0,0,0,3,0.000,12,0,0.945,00.000000,00.000000,,23082201,1,0,12.78,0.0,12.57,44.1,22/08/2023 16:55:04,0,0
,Mixed / non conventional,27.50,29.00,28.00,28.50,24.34,0.17,-20.67,15.903,2.052,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56,59,57,58,0,0,0,0,3,0.000,1,0,0.588,00.000000,00.000000,,23082201,1,0,12.78,0.0,12.53,44.1,22/08/2023 16:55:08,0,0
,Mixed / non conventional,28.00,29.50,28.50,29.00,22.30,0.073,95.99,15.356,2.163,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57,60,58,59,0,0,0,0,3,0.000,1,0,0.542,00.000000,00.000000,,23082201,1,0,12.78,0.0,12.57,44.1,22/08/2023 16:55:11,0,0
,Mixed / non conventional,0.50,1.00,0.00,1.50,48.48,0.59,-111.73,15.931,1.032,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,3,1,4,0,0,0,0,3,0.000,1,0,1.201,00.000000,00.000000,,23082201,1,0,12.78,0.0,12.55,44.6,22/08/2023 16:55:14,0,0
,Mixed / non conventional,5.00,6.00,0.00,11.00,15.47,0.026,-14.76,15.747,95.920,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,13,1,23,0,0,0,0,3,0.000,109,10,1.139,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.1,22/08/2023 16:55:18,0,0
,Mixed / non conventional,9.00,11.00,0.00,20.00,15.73,0.15,92.68,16.904,167.138,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,23,1,41,0,0,0,0,3,0.000,236,39,1.410,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.53,44.1,22/08/2023 16:55:21,0,0
,Mixed / non conventional,13.00,16.00,0.00,29.00,17.84,0.059,709.03,15.815,193.097,500,2.2e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,33,1,59,0,0,0,0,3,0.000,177,34,0.918,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.53,44.1,22/08/2023 16:55:24,0,0
,Mixed / non conventional,5.00,6.00,0.50,10.50,14.85,0.085,-203.46,15.607,81.719,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,13,2,22,0,0,0,0,3,0.000,93,8,1.143,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.53,44.1,22/08/2023 16:55:28,0,0
,Mixed / non conventional,9.00,11.00,0.50,19.50,15.56,0.061,21.04,16.335,147.169,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,23,2,40,0,0,0,0,3,0.000,207,30,1.406,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.55,43.6,22/08/2023 16:55:31,0,0
,Mixed / non conventional,13.50,16.00,0.50,29.00,18.01,0.27,589.58,15.786,221.945,500,2.5e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,33,2,59,0,0,0,0,3,0.000,198,44,0.891,00.000000,00.000000,,23082201,1,0,12.43,0.0,12.53,44.1,22/08/2023 16:55:34,0,0
,Mixed / non conventional,5.00,6.00,1.00,10.00,14.14,0.061,103.89,15.610,69.385,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,13,3,21,0,0,0,0,3,0.000,79,6,1.144,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,44.6,22/08/2023 16:55:38,0,0
,Mixed / non conventional,9.00,11.00,1.00,19.00,15.18,0.11,58.45,16.255,134.536,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,23,3,39,0,0,0,0,3,0.000,189,25,1.404,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.57,44.1,22/08/2023 16:55:41,0,0
,Mixed / non conventional,13.50,16.00,1.00,28.50,17.87,0.075,655.95,15.567,205.287,500,2.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,33,3,58,0,0,0,0,3,0.000,183,37,0.890,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.55,44.1,22/08/2023 16:55:44,0,0
,Mixed / non conventional,5.50,6.50,1.50,10.50,13.31,0,21.03,16.551,78.123,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,14,4,22,0,0,0,0,3,0.000,129,10,1.648,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,43.6,22/08/2023 16:55:48,0,0
,Mixed / non conventional,9.50,11.50,1.50,19.50,14.53,0.059,249.97,16.468,142.410,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,24,4,40,0,0,0,0,3,0.000,178,25,1.247,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.55,44.1,22/08/2023 16:55:51,0,0
,Mixed / non conventional,14.00,16.50,1.50,29.00,17.77,0.28,788.55,15.815,209.699,500,2.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,34,4,59,0,0,0,0,3,0.000,230,48,1.096,00.000000,00.000000,,23082201,1,0,12.37,0.0,12.53,44.1,22/08/2023 16:55:55,0,0
,Mixed / non conventional,6.50,7.50,2.00,12.00,14.90,0.084,-304.63,16.205,84.550,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,16,5,25,0,0,0,0,3,0.000,157,13,1.859,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,44.6,22/08/2023 16:55:58,0,0
,Mixed / non conventional,10.50,12.50,2.00,21.00,14.43,0.03,-45.76,16.046,155.900,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,26,5,43,0,0,0,0,3,0.000,134,21,0.859,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.57,44.1,22/08/2023 16:56:01,0,0
,Mixed / non conventional,3.00,3.50,2.50,4.00,47.71,1.1,-71.37,15.391,1.014,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,8,6,9,0,0,0,0,3,0.000,1,0,1.231,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.41,44.6,22/08/2023 16:56:05,0,0
,Mixed / non conventional,7.50,8.50,2.50,13.50,11.72,0.45,-183.30,17.692,142.215,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,18,6,28,0,0,0,0,3,0.000,183,26,1.285,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,44.1,22/08/2023 16:56:08,0,0
,Mixed / non conventional,11.50,13.50,2.50,22.50,15.07,0.17,77.83,16.147,166.650,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,28,6,46,0,0,0,0,3,0.000,160,27,0.963,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.55,44.1,22/08/2023 16:56:12,0,0
,Mixed / non conventional,4.50,5.00,3.00,6.50,22.78,0.14,-360.11,15.537,12.855,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,11,7,14,0,0,0,0,3,0.000,16,0,1.210,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.1,22/08/2023 16:56:15,0,0
,Mixed / non conventional,8.50,10.00,3.00,15.50,13.56,0.036,7.62,15.890,94.499,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,21,7,32,0,0,0,0,3,0.000,101,10,1.069,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,44.1,22/08/2023 16:56:19,0,0
,Mixed / non conventional,13.00,15.00,3.00,25.00,16.62,0.055,513.88,16.809,190.616,500,1.9e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,31,7,51,0,0,0,0,3,0.000,188,36,0.988,00.000000,00.000000,,23082201,1,0,12.46,0.0,12.53,44.6,22/08/2023 16:56:22,0,0
,Mixed / non conventional,6.00,6.50,3.50,9.00,12.10,0.11,-44.24,16.135,62.842,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,14,8,19,0,0,0,0,3,0.000,94,6,1.501,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,44.1,22/08/2023 16:56:25,0,0
,Mixed / non conventional,10.00,11.50,3.50,18.00,13.17,0.087,104.82,15.721,130.038,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,24,8,37,0,0,0,0,3,0.000,137,18,1.050,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,44.1,22/08/2023 16:56:29,0,0
,Mixed / non conventional,14.00,16.50,3.50,27.00,17.33,0.25,474.55,15.788,156.246,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,34,8,55,0,0,0,0,3,0.000,172,27,1.099,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,44.1,22/08/2023 16:56:32,0,0
,Mixed / non conventional,7.50,8.50,4.00,12.00,9.87,0.053,-60.53,16.017,80.289,500,49,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,18,9,25,0,0,0,0,3,0.000,105,8,1.304,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,44.1,22/08/2023 16:56:35,0,0
,Mixed / non conventional,12.00,13.50,4.00,21.50,14.58,0.15,269.36,15.957,174.153,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,28,9,44,0,0,0,0,3,0.000,175,30,1.004,00.000000,00.000000,,23082201,1,0,12.49,0.0,12.53,44.1,22/08/2023 16:56:39,0,0
,Mixed / non conventional,5.00,5.50,4.50,6.00,47.34,0.42,198.69,17.060,1.132,500,3.1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,12,10,13,0,0,0,0,3,0.000,1,0,1.037,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.6,22/08/2023 16:56:42,0,0
,Mixed / non conventional,9.50,10.50,4.50,15.50,11.53,0.075,1.42,15.772,128.928,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,22,10,32,0,0,0,0,3,0.000,146,19,1.136,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,44.1,22/08/2023 16:56:45,0,0
,Mixed / non conventional,13.50,15.50,4.50,24.50,17.12,0.068,195.34,15.527,141.056,500,1.6e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,32,10,50,0,0,0,0,3,0.000,129,18,0.912,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,44.1,22/08/2023 16:56:49,0,0
,Mixed / non conventional,7.50,8.00,5.00,10.50,9.35,2,391.75,11.757,59.277,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,17,11,22,0,0,0,0,3,0.000,82,5,1.390,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.39,44.6,22/08/2023 16:56:53,0,0
,Mixed / non conventional,11.50,13.00,5.00,19.50,13.05,0.025,10.01,15.947,133.058,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,27,11,40,0,0,0,0,3,0.000,131,17,0.987,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,44.1,22/08/2023 16:56:56,0,0
,Mixed / non conventional,15.50,18.00,5.00,28.50,15.84,0.15,389.86,15.966,172.848,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,37,11,58,0,0,0,0,3,0.000,158,27,0.914,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.55,44.1,22/08/2023 16:56:59,0,0
,Mixed / non conventional,9.50,10.50,5.50,14.50,10.52,0.036,48.73,15.922,95.121,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,22,12,30,0,0,0,0,3,0.000,109,10,1.143,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,44.1,22/08/2023 16:57:03,0,0
,Mixed / non conventional,13.50,15.50,5.50,23.50,16.44,0.033,352.57,15.785,120.670,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,32,12,48,0,0,0,0,3,0.000,111,13,0.916,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,44.1,22/08/2023 16:57:06,0,0
,Mixed / non conventional,8.00,8.50,6.00,10.50,9.37,1.2,286.62,13.372,44.845,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,18,13,22,0,0,0,0,3,0.000,47,2,1.047,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.37,44.1,22/08/2023 16:57:10,0,0
,Mixed / non conventional,12.00,13.50,6.00,19.50,13.03,0.11,-169.86,15.785,114.161,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,28,13,40,0,0,0,0,3,0.000,116,13,1.013,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.53,44.1,22/08/2023 16:57:13,0,0
,Mixed / non conventional,16.50,18.50,6.00,29.00,16.03,0.048,281.02,15.661,201.382,500,2.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,38,13,59,0,0,0,0,3,0.000,206,42,1.025,00.000000,00.000000,,23082201,1,0,12.43,0.0,12.53,44.1,22/08/2023 16:57:17,0,0
,Mixed / non conventional,10.50,11.50,6.50,15.50,10.14,0.2,248.34,14.494,89.816,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,24,14,32,0,0,0,0,3,0.000,75,7,0.833,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,44.1,22/08/2023 16:57:20,0,0
,Mixed / non conventional,14.50,16.50,6.50,24.50,16.08,0.048,60.78,16.077,125.621,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,34,14,50,0,0,0,0,3,0.000,118,15,0.936,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.55,44.1,22/08/2023 16:57:23,0,0
,Mixed / non conventional,9.50,10.00,7.00,12.50,9.07,0.055,262.58,15.553,80.795,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,21,15,26,0,0,0,0,3,0.000,110,9,1.367,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,44.1,22/08/2023 16:57:27,0,0
,Mixed / non conventional,13.50,15.00,7.00,21.50,14.11,0.082,238.49,15.826,122.146,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,31,15,44,0,0,0,0,3,0.000,119,14,0.972,00.000000,00.000000,,23082201,1,0,12.61,0.0,12.57,44.1,22/08/2023 16:57:30,0,0
,Mixed / non conventional,8.50,9.00,7.50,10.00,13.24,1.5,282.39,14.555,10.362,500,9.4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,19,16,21,0,0,0,0,3,0.000,14,0,1.318,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.39,44.1,22/08/2023 16:57:34,0,0
,Mixed / non conventional,13.00,14.00,7.50,19.50,12.83,0,-28.92,16.418,143.768,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,29,16,40,0,0,0,0,3,0.000,167,24,1.164,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,44.1,22/08/2023 16:57:37,0,0
,Mixed / non conventional,17.00,19.00,7.50,28.50,15.60,0.2,320.20,16.058,176.644,500,1.7e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,39,16,58,0,0,0,0,3,0.000,164,29,0.929,00.000000,00.000000,,23082201,1,0,12.52,0.0,12.53,44.1,22/08/2023 16:57:41,0,0
,Mixed / non conventional,12.00,13.00,8.00,17.00,5.34,2.1e+02,-763.67,1.243,14.632,500,63,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,27,17,35,0,0,0,0,3,0.000,15,0,1.030,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.39,44.1,22/08/2023 16:57:44,0,0
,Mixed / non conventional,16.00,18.00,8.00,26.00,14.40,0.13,427.65,16.303,142.284,500,1.3e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,37,17,53,0,0,0,0,3,0.000,127,18,0.896,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.55,44.1,22/08/2023 16:57:48,0,0
,Mixed / non conventional,11.50,12.50,8.50,15.50,7.99,0.05,70.06,15.670,73.906,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,26,18,32,0,0,0,0,3,0.000,72,5,0.979,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.57,44.1,22/08/2023 16:57:51,0,0
,Mixed / non conventional,16.00,17.50,8.50,25.00,13.91,0.093,356.03,16.586,168.621,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,36,18,51,0,0,0,0,3,0.000,157,26,0.931,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,44.1,22/08/2023 16:57:54,0,0
,Mixed / non conventional,11.50,12.00,9.00,14.50,7.62,0.071,-232.86,16.278,100.675,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,25,19,30,0,0,0,0,3,0.000,98,10,0.978,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,44.1,22/08/2023 16:57:58,0,0
,Mixed / non conventional,15.50,17.00,9.00,23.50,12.74,0.11,353.27,15.928,136.195,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,35,19,48,0,0,0,0,3,0.000,126,17,0.922,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.57,44.6,22/08/2023 16:58:01,0,0
,Mixed / non conventional,11.50,12.00,9.50,14.00,7.47,0.22,431.27,14.803,62.271,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,25,20,29,0,0,0,0,3,0.000,61,4,0.980,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,44.1,22/08/2023 16:58:05,0,0
,Mixed / non conventional,15.50,17.00,9.50,23.00,12.22,0.12,275.11,15.324,118.162,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,35,20,47,0,0,0,0,3,0.000,109,13,0.921,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,44.1,22/08/2023 16:58:08,0,0
,Mixed / non conventional,11.50,12.00,10.00,13.50,7.55,0.053,-274.47,15.702,39.214,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,25,21,28,0,0,0,0,3,0.000,38,1,0.971,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.1,22/08/2023 16:58:11,0,0
,Mixed / non conventional,15.50,17.00,10.00,22.50,11.70,0.052,-84.15,16.138,111.226,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,35,21,46,0,0,0,0,3,0.000,102,11,0.920,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.57,44.1,22/08/2023 16:58:15,0,0
,Mixed / non conventional,12.00,12.50,10.50,14.00,6.93,0.033,246.02,15.022,40.875,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,26,22,29,0,0,0,0,3,0.000,41,2,1.003,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.53,44.1,22/08/2023 16:58:18,0,0
,Mixed / non conventional,16.00,17.50,10.50,23.00,11.81,0.042,142.24,15.820,108.055,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,36,22,47,0,0,0,0,3,0.000,102,11,0.940,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.53,44.1,22/08/2023 16:58:21,0,0
,Mixed / non conventional,12.50,13.00,11.00,14.50,7.80,0.029,-416.66,15.511,37.471,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,27,23,30,0,0,0,0,3,0.000,38,1,1.026,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.57,44.1,22/08/2023 16:58:25,0,0
,Mixed / non conventional,16.50,18.00,11.00,23.50,11.77,0.066,101.76,15.918,109.087,500,81,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,37,23,48,0,0,0,0,3,0.000,104,11,0.958,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.55,44.1,22/08/2023 16:58:28,0,0
,Mixed / non conventional,13.50,14.00,11.50,16.00,7.28,0.48,-62.18,17.257,74.501,500,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,29,24,33,0,0,0,0,3,0.000,86,6,1.152,00.000000,00.000000,,23082201,1,0,12.66,0.0,12.55,44.1,22/08/2023 16:58:31,0,0
,Mixed / non conventional,17.50,19.00,11.50,25.00,11.98,0.19,891.05,14.994,117.994,500,94,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,39,24,51,0,0,0,0,3,0.000,114,13,0.965,00.000000,00.000000,,23082201,1,0,12.64,0.0,12.57,43.6,22/08/2023 16:58:35,0,0
,Mixed / non conventional,14.50,15.00,12.00,17.50,4.39,1.9e+02,-534.19,1.548,16.625,500,47,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,31,25,36,0,0,0,0,3,0.000,15,0,0.927,00.000000,00.000000,,23082201,1,0,12.72,0.0,12.39,44.1,22/08/2023 16:58:39,0,0
,Mixed / non conventional,18.50,20.00,12.00,26.50,12.05,0.1,237.56,16.411,148.384,500,1.1e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38,41,25,54,0,0,0,0,3,0.000,160,24,1.076,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.53,44.6,22/08/2023 16:58:42,0,0
,Mixed / non conventional,15.50,16.50,12.50,19.50,8.31,0.11,-107.24,15.298,69.390,500,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,34,26,40,0,0,0,0,3,0.000,61,4,0.884,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.53,44.1,22/08/2023 16:58:45,0,0
,Mixed / non conventional,20.00,21.50,12.50,29.00,14.32,0.08,279.10,15.871,156.632,500,1.4e+02,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41,44,26,59,0,0,0,0,3,0.000,159,25,1.014,00.000000,00.000000,,23082201,1,0,12.55,0.0,12.55,44.1,22/08/2023 16:58:49,0,0
,Mixed / non conventional,17.50,18.50,13.00,23.00,10.32,0.056,-99.22,16.780,126.387,500,78,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,38,27,47,0,0,0,0,3,0.000,141,18,1.113,00.000000,00.000000,,23082201,1,0,12.58,0.0,12.53,44.1,22/08/2023 16:58:52,0,0
,Mixed / non conventional,15.00,15.50,13.50,17.00,10.37,0.36,576.63,14.977,27.227,500,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,32,28,35,0,0,0,0,3,0.000,25,1,0.906,00.000000,00.000000,,23082201,1,0,12.69,0.0,12.55,44.1,22/08/2023 16:58:55,0,0
